$\log C$,$\theta$,$ \log \lambda_\mathrm{c}$,$\rho$
39.255118511629625,2.539733659058613,-2.746591119863224,1.4426721835602327
40.24633098216465,2.1609648022651777,-2.2989289089632083,1.418381070460217
40.59611837316971,2.019011187674713,-2.030775449191894,1.4749823926214638
40.68569166446305,1.98153252412488,-1.9786967109402458,1.4560890439495788
39.1655659654843,2.5639347274744773,-2.690146945813085,1.438439313741379
40.63386654895823,2.0040785926191163,-2.026714153429948,1.4674748521028371
39.9807259784909,2.2684114361937215,-2.4887198124168943,1.4325939512933545
40.64261497524116,1.9965158853124085,-1.9145482946984194,1.4533369246790169
40.41426773522344,2.0917060660951448,-2.1210831480419907,1.4554758893180544
38.45474315734776,2.818200713698624,-2.9594994527987746,1.4969818671372241
40.548237720953516,2.037852807644148,-1.9965323269071518,1.4426790117643227
40.35313853075266,2.1204508485329776,-2.2003029661263267,1.4616793460527668
40.429290879948475,2.0884113422606587,-2.1336915026248495,1.4710024416975114
39.69026468398374,2.375036187374493,-2.5965613305442865,1.398601930172098
40.70592503234516,1.9677568116566193,-1.7962778630086262,1.5002118197371535
39.54076560001007,2.4179142651508614,-2.3760412955916186,1.504504059683757
39.620043211676744,2.3973072536981506,-2.5698316400651744,1.4366264928069568
40.119173183018795,2.2086988422342984,-2.352166949226872,1.4186830051048713
39.59129509577844,2.409073448606218,-2.5913243960554486,1.4189698700804694
39.65260914165476,2.3864837539379766,-2.538254738933759,1.4417485440123063
40.42435569568144,2.0881782439789536,-2.1357911781958956,1.463644934038377
39.14501935309879,2.5698876700259228,-2.818861384205311,1.380747907448139
40.49692943808675,2.0586275183688416,-2.1503891871352074,1.4406268269608713
40.46406786423925,2.0729515456560277,-2.112830825849459,1.449508032336538
39.99680499509327,2.262002103151614,-2.504690852676976,1.4297680645586965
39.14387916230126,2.5772121898724007,-2.737919355150494,1.4359574343236827
40.02766686732097,2.2333586134176793,-2.263042117457444,1.4123791856121042
39.908000185498025,2.2850261800898797,-2.3640133410893025,1.402487171315955
40.065701410360894,2.2325813387521647,-2.3800457419498215,1.4305709447352841
39.86459719395622,2.3089180743999975,-2.4790967726831536,1.4282698635915603
40.19373045814297,2.1792402729890457,-2.286277425630075,1.4298861266759944
40.10704652525341,2.2133956797347167,-2.3500655165319544,1.4116818937364362
40.07306867148116,2.2274882455959806,-2.2835656148115757,1.4466983977028962
40.60560812794479,2.0017894958261926,-1.85186591610231,1.4636606476094898
40.4285369558487,2.087181222034838,-2.1905158677823686,1.4685965800716911
40.38847999900954,2.101133266145201,-2.1022744945303207,1.4304746966696331
40.24156857232182,2.163658290730611,-2.3468270539479756,1.4196528474103915
40.313084905264255,2.121278634218038,-2.0906944185898513,1.4317645522376745
40.05413720501636,2.2330840302362565,-2.356720555881209,1.4358258564479953
39.88385828805293,2.3026041034510807,-2.4830150608989365,1.419941269929451
40.58564937768102,2.0208038649387965,-2.0918680410654904,1.4627610733576961
40.35027274784235,2.1207628365510454,-2.1571462465556155,1.4426817632125162
40.24596971174843,2.1637497740265403,-2.2418504596367423,1.4208583982009877
39.64729582687461,2.3829056303343306,-2.4627980047333136,1.435002478793041
40.5456734695801,2.038285798564081,-2.062676716095176,1.4658253661257252
40.71794245570393,1.96131918152626,-1.8847570323894522,1.4801409848207239
40.10242226293777,2.2094833539745102,-2.2841531574984555,1.4310104871110758
39.255118511629625,2.539733659058613,-2.746591119863224,1.4426721835602327
39.961801670193594,2.262791114976088,-2.303347864739634,1.4373211915779878
40.270586989542416,2.1464217807053827,-2.2435701729842807,1.4288716314394008
40.217323033210846,2.1774798956431947,-2.3153669566434405,1.446698309276082
40.28487290393398,2.1420714063910316,-2.1219251154565,1.4880926098474685
40.062019134475506,2.2333452222322685,-2.3997789911955314,1.4083589009942241
39.543880905096245,2.4206124116541297,-2.5860696917908474,1.4401638046876337
40.0880179585858,2.235022967096761,-2.457912855550306,1.4308642819046538
39.248715702260746,2.533272311369804,-2.725959935400099,1.4132150453059698
40.45914285203562,2.0711989285246855,-2.0806250624002898,1.4493851420949064
39.63751812126647,2.388450833210481,-2.530130390703187,1.427200241906245
39.841822886823934,2.318866741167582,-2.562593573994324,1.4210916443033375
39.93398377999378,2.282529707859124,-2.49039187873507,1.4013596100504289
40.63818232212466,1.9964884397330802,-1.9972422998841826,1.4532063169133231
38.88614385927098,2.6647998969265725,-2.8661081542950098,1.4006082379877
39.8228465337937,2.3276084158335277,-2.5783332090589983,1.4081710906207074
39.526326905860365,2.4370438590988677,-2.5999364917434225,1.43902320769992
40.10075551492956,2.216567500816061,-2.422476459699259,1.4190278752037315
39.73491373393239,2.3585074123451224,-2.6311245655933053,1.393536682874978
40.081863839710024,2.2211276044443293,-2.3420527112201484,1.4121591607510375
39.569151243627225,2.425261286749766,-2.6050986643969845,1.4766366097203032
38.81872762843224,2.699140630028928,-3.022629456279024,1.388003916360865
40.25726318473352,2.162947469758487,-2.24214518481149,1.4781374095085669
40.38071883600924,2.1118123958299293,-2.1055417053303964,1.492689264697546
40.485283572883795,2.061647065044178,-2.06582623238037,1.4436871507403104
40.783141434608424,1.9444215738190898,-1.826323642132575,1.4628767117359132
40.09565342074427,2.2120538918586554,-2.27519053079689,1.445566072148831
40.26985164269609,2.1511159276335903,-2.2300271865549472,1.446602529706996
39.93979087791963,2.2831496060274192,-2.4846678863443072,1.4305265135172478
39.72822484409023,2.3652465550290804,-2.6193249704491617,1.4159532138979811
39.054244859250744,2.6095788713815766,-2.733227245854892,1.4852501414417454
40.64611310924443,1.9903198894220262,-1.8764172509881556,1.4748538536183948
39.62373803961937,2.4024132029888396,-2.621326737809504,1.428545129742727
40.13177156448923,2.2040991931436786,-2.2667835927599644,1.4556217548925903
39.2957567041558,2.516124713491655,-2.7591206088609916,1.3930658814845447
39.657110160185645,2.3826564475692686,-2.5071324961079435,1.4252731375519083
40.279719892484344,2.1380805377519603,-2.1853179322549665,1.4245820763000712
40.02469440381254,2.25147780514568,-2.3449647091468897,1.461027940275674
40.2544778836098,2.151439556880443,-2.2035377590278693,1.439583789551211
39.846966266452625,2.299962347907009,-2.1740134746862414,1.5169254733441466
40.8560372791588,1.9078347445002226,-1.8246888721763326,1.4882974855271984
39.2328744408681,2.5470905155331596,-2.8477664018256568,1.4046753728956505
39.791465830503434,2.3387700578492625,-2.548638152102958,1.4247773818689837
40.28731820872617,2.135840075518187,-2.148847650197934,1.4484720146634618
40.004773080457234,2.2563092141281462,-2.4241452660651124,1.4279406325826443
40.11468484531002,2.219645973888523,-2.45592045959153,1.4316622290376944
40.204120619974766,2.173367276984314,-2.2679880723365886,1.4326214306600984
40.406131033390494,2.0951880995847096,-2.1467201085572354,1.454469117468425
39.10037441883286,2.5859819621387703,-2.6986307940771765,1.4426926584309818
40.23362250281153,2.1677190690860297,-2.238810120955555,1.429388148538835
39.93098054823166,2.2896008076411762,-2.5086640351073197,1.4133400461822092
40.54364577363468,2.041775444301192,-2.0100802484010516,1.4933818026446717
40.30411803630843,2.1333441874700525,-2.167886669938419,1.4614589857032478
39.07600881421659,2.6017626288777884,-2.790970906944784,1.4151266032566705
39.83215936034344,2.3197114255174975,-2.4008195049422802,1.4380864815028773
40.39460122289029,2.1082155266604117,-2.2162911700250407,1.4614216449876445
40.126151441774525,2.2075992841878844,-2.322525634718222,1.4270053106238971
40.46004415989113,2.0744108036190525,-2.1045043279866515,1.4606899089062972
40.33582237281515,2.1263905515357546,-2.2287593045183596,1.4279976267642238
40.24920143102351,2.1601452755070083,-2.251909886143182,1.4530959247652768
39.515088384811115,2.4303158497604493,-2.5489384970734688,1.454232994192701
39.501577030492506,2.439240966792985,-2.496824133853236,1.4573873557510826
40.209742288320925,2.1713118667747993,-2.28447089062376,1.4232254325806502
40.0154519416844,2.255665963031624,-2.4273919816527894,1.414295140153337
40.23520866844979,2.166789037096563,-2.1914018527835757,1.4934054549698026
40.046609506429334,2.2512040335258607,-2.45554547697343,1.4414581007820852
40.16941072630971,2.1894916620889195,-2.2147603417272146,1.4454413262206673
40.35541621420548,2.1053885985477185,-2.038494704156995,1.4814474107772706
39.781004291920844,2.3391988503641903,-2.4929935310212774,1.4354168671906677
39.8861443820399,2.3057037409106083,-2.5372342484982804,1.4019242473348996
40.29068288911984,2.1430507582525498,-2.2202271710433474,1.4393915386840805
39.54078483166994,2.4319706643083743,-2.7068648632902423,1.4160391626320687
39.02445140658901,2.625022440211733,-2.864609382194128,1.4313226528820469
39.69295869481637,2.3732677111647864,-2.5738249731242355,1.4344148372256245
40.171543222949055,2.186421429406963,-2.195341494371228,1.4768551626256026
40.01271448434994,2.241504323339097,-2.3682866059466807,1.4204608989241019
39.95189803413971,2.274242550518758,-2.4593035592805688,1.4234915520301317
40.172484008087324,2.192324406199913,-2.2755415980431555,1.4451082961851374
40.437129389799054,2.0784049326251433,-2.0889003976672744,1.4501620904545731
39.48093374234756,2.4554457678687096,-2.7002538975788237,1.427389651630207
39.77511730949251,2.3328749129853756,-2.4740441680974077,1.4298461670175093
40.14740811492978,2.190377273091375,-2.321253594611246,1.4232675482826687
39.80691115780641,2.32447808755685,-2.3881530797124846,1.4415068084844764
40.320070337431346,2.1343243976582222,-2.1657129889640316,1.454866370052524
40.17610449864553,2.189773760885957,-2.312558926881255,1.4328548636731464
39.36122773567561,2.4991775373322076,-2.9018458387109107,1.3783298214166702
39.40523533658491,2.4850547767545934,-2.7578194785972316,1.3805049338843778
40.402537461335605,2.0889345488007596,-2.0769902019210575,1.4579650433677507
40.26288484419458,2.1584862789092,-2.2892980001122734,1.4307491077753598
40.56288939228796,2.0322542015788874,-2.1259199366093537,1.4446610132487845
40.17416291528014,2.1841669416113674,-2.2091410972838315,1.4305073435687352
39.999099544527226,2.255833348330789,-2.4674009920117004,1.4076000300383387
39.07138631845982,2.597790838967254,-2.721598548328094,1.4847460816350682
40.07727521640595,2.2301752360141354,-2.422141165753841,1.4239426887488598
40.40236584258391,2.0974228902866923,-2.0550833388280054,1.4599860788097185
40.03421056609309,2.2465024160782665,-2.4303744809686925,1.4280619821567186
39.12883713155071,2.5863535776249904,-2.90155454487899,1.40113059606958
39.558919188797056,2.4279260443305675,-2.6582319612606105,1.4293418215005265
39.820397966736905,2.3337658516410342,-2.6231198403784486,1.404688755012411
39.81234230372097,2.3268815664852984,-2.4280474629020623,1.4406076734833375
39.954163722178414,2.271404197601292,-2.3437345197979713,1.462144336157499
40.55885078662851,2.0463526231541054,-2.1760225616463837,1.4533834339050424
39.83676350980232,2.3169148755806743,-2.45105329063435,1.4472762650213609
40.01112596066461,2.2602181725631194,-2.504767250897266,1.4086870208910713
40.1846242447478,2.18431727208894,-2.2846318333391076,1.419632777542444
39.450760694992084,2.4557070129771508,-2.5766307737929064,1.4353104375849037
39.42189083688929,2.4709366066139515,-2.642180607424457,1.4610139068779635
40.537185111406814,2.0393191565621436,-2.089816322214483,1.4766137177893057
40.143986684976284,2.1922379054205723,-2.222567717023066,1.4321878802061658
40.6183067791166,2.006898025577024,-1.9587819831496047,1.4572596833883604
40.38861529186256,2.0988286401042284,-2.074007319060053,1.441014489103252
39.863946249293825,2.3029220805171917,-2.398780857312369,1.4471089505583037
40.05876544864381,2.2264242465082256,-2.309496199576327,1.4135459199953206
39.760533766339314,2.351833047073554,-2.6089591241638836,1.408943445127764
40.30526116152948,2.1441322336706325,-2.2991956662743993,1.4225191550233975
40.663027591779546,1.9919185975476292,-2.0044429207811967,1.4612079432745977
40.50181838611712,2.0586601655006214,-2.090974445418409,1.463949525088956
40.50589189410168,2.0612914277550134,-2.1112114477858186,1.4517592948334876
40.103128369539625,2.2225887554256754,-2.442782177251972,1.4236380626728362
39.891296815286005,2.2941731383376482,-2.4327328401460364,1.4108084376700838
40.57248615885704,2.0264823948171524,-2.006195093424888,1.4609080713762475
40.226514067418634,2.1662899540882625,-2.193350021894021,1.4646591685184756
39.51955565584504,2.432169107540519,-2.6310490481094373,1.39599499103749
39.77520308045735,2.3405337100251487,-2.5016649146390346,1.4015990380394987
40.019431506694296,2.246184785986763,-2.306872455456055,1.442766806570285
40.08742120096917,2.223047174824208,-2.4050021033049225,1.4252321550225522
40.242863073735315,2.1568357203107045,-2.1543474222172,1.4450615642819877
40.40210857599341,2.098080404108663,-2.1331987333968954,1.4520055275423471
40.42563466172239,2.0810239690295096,-2.076415102555939,1.4526577080917262
40.56283472173832,2.026034320604266,-2.0058659980735882,1.4442535137579027
40.285143592984575,2.147153006375748,-2.2957504088810916,1.4250975675339155
39.7199399073886,2.3618744981541924,-2.502851681711623,1.4583083381123054
40.54213008175523,2.0419849156941936,-2.095212256177223,1.4585978318189798
40.26985164269609,2.1511159276335903,-2.2300271865549472,1.446602529706996
40.38081281866271,2.111971954275403,-2.2702726118481094,1.4392464369171643
40.31173246679581,2.134431547337272,-2.2255873747174206,1.4288869445731134
39.780765997979664,2.3306073958167097,-2.51283579910602,1.390026432321375
39.92537192250788,2.285073246387002,-2.4001729471957693,1.4549181193892193
40.05952839013844,2.229182734135921,-2.3411939366359578,1.4613727615093872
40.057643371128115,2.231058005413413,-2.394541309470607,1.4229194726856185
40.74175837016759,1.9498116557287,-1.8528885680766782,1.4664435063572545
40.44695013628487,2.08579904793409,-2.1933595105562325,1.451972155388775
40.232796982058865,2.1600590329061378,-2.2971036309119133,1.4427698215122067
40.36884693676973,2.102679756356531,-2.118568597937075,1.4552834680297766
40.168558231304395,2.189380210635926,-2.3177012384023903,1.4306502522598639
40.193168149454124,2.1738406631661373,-2.2661683358171554,1.4224569019889595
39.854111575568176,2.3092719841047704,-2.310461806075434,1.466058538578603
40.4026352169098,2.0956689347787822,-2.157336616190046,1.4328704734907427
40.34617850860874,2.107129565327381,-2.057876709242752,1.431737249231699
40.30276067571151,2.1459392939257507,-2.3178829915368744,1.4196469425055311
40.48185266848761,2.0641491338811875,-2.1568031517441946,1.4503867940562292
40.47949965462109,2.0625505823931545,-2.180702111598779,1.444714797559078
39.69803453737086,2.3707379810251346,-2.576532819725548,1.3957397971383054
40.24997779044576,2.1565743269289177,-2.238006072202873,1.4265882817554298
39.19472846434404,2.560887031304737,-2.826449849420485,1.425758216722707
40.10885879645811,2.215542283192195,-2.3192263570377123,1.4540260476285758
40.075584557168625,2.2345522466334717,-2.4447431288098525,1.427121387283765
40.34896178326565,2.116561817831649,-2.1841548304418965,1.4432397578887655
40.00400155434091,2.254535021514999,-2.4678462876007883,1.403631179775616
39.65159067692694,2.3844618660620878,-2.4674361389538104,1.4379657260173966
40.07127333751053,2.2302943733860547,-2.4575094443364223,1.4067660545687295
40.37910048637919,2.103260678669669,-2.1601032610266238,1.4364194161757755
40.29328224418866,2.143791449380619,-2.1595473737241204,1.4571710501302277
40.43231461066879,2.0845409716791683,-2.1203961516564194,1.4384132562002798
38.85837526113157,2.6777229622411536,-3.0536664671823397,1.387172092105965
40.29328224418866,2.143791449380619,-2.1595473737241204,1.4571710501302277
40.01597960578925,2.2523636655788155,-2.3285382733565108,1.4488101638605742
39.979719930081934,2.2748764064549585,-2.582582186493402,1.4121030173803633
39.24435924413228,2.5437273163414993,-2.9004271667694037,1.3832608836863975
40.03996056262672,2.2376199522927176,-2.3653818595675227,1.4281668060004953
40.30412268546246,2.135434013727871,-2.205432630160461,1.4219238960720728
39.94513018116316,2.269960184864814,-2.336530951754729,1.435268353700685
39.95189210864812,2.2754399946234654,-2.40034413759086,1.466379127446668
40.115746778628186,2.223921160337129,-2.4350472523189217,1.4283825320227372
40.65480340532464,1.993829509443743,-1.9510219908397228,1.4613468700752203
39.93753163455307,2.277399556758058,-2.394930286236506,1.4342006161833873
39.76146792904545,2.3434929090328445,-2.553572015562575,1.4064799161415782
38.989606193201304,2.632332657797134,-2.8828862039494263,1.4040632366250523
40.25916380708182,2.1462348833211102,-2.1320794361494246,1.4578970786765948
40.199039674212685,2.1782683050912244,-2.275364978663219,1.4195209146520158
40.352961913345204,2.1045613364263835,-2.0021583762017827,1.4751587322091986
40.36588776076177,2.104532432852304,-2.066937732911188,1.4480522129362075
40.27160593933459,2.1449091163391985,-2.1921510433738995,1.460888454152048
40.399745955572975,2.0981603649414335,-2.107184089758642,1.4475423105874319
39.49063880961225,2.4513746231266813,-2.7660374693878214,1.38543568802462
38.80211518276955,2.6947384825563176,-2.9677170245222526,1.3858770971926955
38.717885428371865,2.7172736908373203,-2.838987456683272,1.46780025586401
40.217276674713496,2.1698263916251705,-2.2922898295093352,1.4160397935534628
40.674732408153126,1.9917140092050523,-2.0216407111427053,1.4656564471559956
40.707060018912294,1.9767910348687308,-1.9029587980529956,1.462413924795388
40.58514560189558,2.0238286398984062,-2.0473751086047964,1.447318502023184
40.66044730082295,1.9826278822741759,-1.918144759437286,1.4562408321278493
40.17442320652354,2.1864704076683434,-2.3231918885326377,1.4366579520118752
40.67930822688602,1.9815942649161467,-1.9383855114496553,1.4696317437429371
40.46953017185356,2.0666937532399756,-2.0734229125735903,1.449822865391408
40.11852169061461,2.218835107093653,-2.4578835755891606,1.4228820987870496
40.106072861163156,2.2095469209433793,-2.3272641130096825,1.4141395047374177
39.42384941849069,2.4722641105528975,-2.7358810712182997,1.4063729873101964
39.241537759139995,2.5348270671659088,-2.803785868158162,1.389712708438474
40.275710499322585,2.15153492942056,-2.2129995943136804,1.427561608301582
40.02901537350299,2.246639230964541,-2.401022826245602,1.4338218655318207
39.673272219595155,2.3782471898513853,-2.601253183622739,1.3941036338668096
39.83880168597662,2.324916080518523,-2.5665278178351913,1.4264367017752182
40.18171984602532,2.183887975843774,-2.2945829485618616,1.4343956670797404
40.26910642354861,2.153092935508894,-2.2602656753410684,1.4332944899053202
40.25715655183879,2.153437052109412,-2.246795034453805,1.4393958668522964
40.290446235911325,2.1347177981145777,-2.099370698118116,1.4524456481122088
39.38201480492697,2.4970607765408555,-2.7720902255304423,1.4231449695067224
39.91256545737141,2.286052411851968,-2.3393244299531024,1.4427536452376748
39.8598193401745,2.3063766412046243,-2.474081295646104,1.4183792744594426
39.996546262058146,2.2507709916376553,-2.3065419258200266,1.440536038600132
40.187539100069735,2.1798524027242,-2.2665769344144975,1.43165318466097
40.21161509711136,2.170971911279009,-2.2201644521465935,1.4321341149896594
39.897469408295905,2.2949122082413824,-2.4404346810504074,1.4310996048041356
38.14001261325848,2.927625000735242,-3.180932232581108,1.4410896693698754
40.088935615370076,2.2254801849977195,-2.437667508119041,1.423376942468599
40.29988617420478,2.1534901597426224,-2.3678690543597747,1.4281420817022805
38.54193229833748,2.785494959008152,-3.0213012348067614,1.4391428582220198
39.46189385723594,2.4617758391088143,-2.697791195642837,1.4404045037642959
40.23369672261651,2.160009122594435,-2.256386238549593,1.4476224713651626
40.105970104112465,2.2103980748863976,-2.3171525057009825,1.4234182815148044
40.8585410337426,1.9147176243492212,-1.874627890433882,1.4755876958306033
39.916608996170226,2.2881813266987,-2.3653612390745318,1.4509146615526212
40.14991893663686,2.19970817272356,-2.2705548138819123,1.4529069390095073
40.298695578811575,2.1300469746274704,-2.216695042407752,1.4293722439662748
40.122818224005265,2.204435560090401,-2.2518300622121443,1.4276407335292318
40.46694697012016,2.0708405114594783,-2.1217155467468665,1.4470560026748032
40.29732261056764,2.1418457280290353,-2.2148357045408686,1.4331112032488542
39.93622851549649,2.2695876892532127,-2.4278418970462923,1.4105837437453321
40.70953756239777,1.9646131365026367,-1.8500309613096788,1.4589659318464665
40.514418227720725,2.0577731340156573,-2.1570406325891085,1.43806704338119
40.22034188863132,2.163976178561255,-2.1099067426784557,1.4773253008240077
40.76562632828685,1.9480871572602756,-1.816987706655961,1.467693755351085
40.54281891889722,2.040067387326377,-2.0272348920758065,1.460037782564961
40.28857700009982,2.1455015894923064,-2.2490860132554973,1.4263654025053167
39.91721472113401,2.2879966149357647,-2.351482915897984,1.4270513959108708
40.010004320049084,2.254378647339552,-2.431742441470486,1.4312466296406332
40.45482266806037,2.0771279785821024,-2.116987264832708,1.4358100828365723
40.67585325012167,1.9752631493846966,-1.8247594760613517,1.480648082928104
39.937258612972286,2.273104114782488,-2.330596270439472,1.4662004259716268
40.43297378009808,2.0813236576919363,-2.0785416417563733,1.4406369772651164
40.62652883692622,2.0060955590128886,-1.9570650754652326,1.453485784929188
40.23633397639534,2.1567465408307296,-2.2133360456422877,1.4239186758487707
39.984908764259075,2.2643172771906386,-2.4710109835236276,1.423796700518395
40.24989396468327,2.159692197947997,-2.254071817406429,1.4191775401378854
40.20695890561367,2.1798666362835886,-2.271865139914687,1.4235965861978168
40.63579613849833,2.0054936292248535,-2.036791824290413,1.462386102228521
40.25893075629701,2.160029811204067,-2.2480370047489413,1.4254606481100154
40.2136710395379,2.1779280431347336,-2.33851541828356,1.4447058002878437
40.16557245445335,2.1990286747185834,-2.3126405286178042,1.4859572522428233
40.16168769428246,2.1872110583541784,-2.208422385316554,1.4518583063095827
40.23033212348755,2.1620315765611817,-2.1781312707145517,1.4554915160430149
40.276365894561515,2.1470957849819063,-2.2797362524434615,1.4358321093356272
39.65561428153967,2.379778150443303,-2.4256015837505376,1.4450330749118594
40.56737327745576,2.029669049617311,-2.0487644376861636,1.4618259007968555
40.38974971033975,2.1060568856760655,-2.1826933397644632,1.4540237229628878
39.19472846434404,2.560887031304737,-2.826449849420485,1.425758216722707
39.88789648794184,2.2931629038087493,-2.3958736200450286,1.4439721285228175
39.94512270673133,2.2759854448252295,-2.38700739637694,1.4382915382649264
39.89295517496354,2.2877329913762425,-2.364403926070544,1.4218637899205422
40.12958081838867,2.203944810247958,-2.301393463499365,1.4128260556605765
40.10910880540956,2.220409499516078,-2.4378820801557164,1.409192875390655
40.53994131774134,2.0326096564984413,-1.9707393337810182,1.4723158685269537
40.01782947547834,2.2490242129943883,-2.3216161380524767,1.4419041255327767
39.0621805265019,2.6093393485793372,-2.919874431879924,1.3815995744101404
40.24324996345125,2.164307941762375,-2.3207245795853213,1.4304104468112375
39.780765997979664,2.3306073958167097,-2.51283579910602,1.390026432321375
40.279095985714974,2.141276633556058,-2.1351358498175603,1.4591225139516557
39.84232992837406,2.3178167840088935,-2.512221391124401,1.4160044284297852
39.78135656297605,2.339970482812684,-2.541050440001103,1.4539067094860325
39.77822042993547,2.338075176440958,-2.513613008156706,1.416954349308884
39.31779945843681,2.5205096129449127,-2.796014123569367,1.4153630711843983
40.39459781836853,2.1056946136157437,-2.25464744731248,1.428594965515221
39.51186974649629,2.432049452292545,-2.531669566554406,1.4711462935964426
39.76432930781401,2.3411890693070974,-2.3989656327694955,1.4402910529398396
39.83135918587859,2.321372158485625,-2.542377900417918,1.4170818013664854
39.017147125010766,2.628201943498702,-2.985137467211888,1.4226437422908473
39.99439320433711,2.261940587089987,-2.44157456982742,1.4016545409806425
39.86482239651148,2.3016448555416384,-2.4203822261585746,1.4154849150927582
39.598443254565524,2.416075744268227,-2.749072999357712,1.3871382016607818
40.414910891911454,2.087241429397905,-2.1136755589709537,1.4325384143601936
39.94237020868568,2.2771434185221295,-2.4500417866974966,1.4213790175622925
40.380599265064056,2.110129387411884,-2.2616641557477,1.437144027168488
39.83630371544198,2.3274473067829686,-2.537537727596996,1.447024731837726
39.49517807314435,2.4399169249929575,-2.560953240130496,1.43910580164109
39.13647222227143,2.577484802870889,-2.711210206396275,1.4504639883215176
39.82505928813405,2.3254418896577316,-2.543292525560802,1.4160424367960958
39.98000386642982,2.2657335499055264,-2.516574918402721,1.4460880482487253
40.37469543589872,2.1089384420861625,-2.197589728507076,1.4304592793981707
38.54193229833748,2.785494959008152,-3.0213012348067614,1.4391428582220198
39.402387626745664,2.479051207929915,-2.6602636897708054,1.3878735240251836
40.14740314476634,2.1943250536719683,-2.2558985028654117,1.43862667385059
40.19666708087709,2.182329478504719,-2.371146167986467,1.4182004361591383
40.33806719874719,2.121863563429959,-2.200441942371679,1.4473922304739417
40.16778561801552,2.1817872312421023,-2.325646738761618,1.4251138614420844
40.375104181834644,2.106763855437216,-2.1513595561996928,1.4381451043475293
39.80393005960435,2.335469466488756,-2.493825389923408,1.447770116461387
40.55822829079447,2.0345890841590912,-2.073234043239531,1.4632926007085274
40.25039845907591,2.158744467885498,-2.241623651741131,1.451701279813456
40.571303095562605,2.032928635632725,-2.114635858211084,1.4458440414479485
39.944631856056596,2.275114577530915,-2.448570435606052,1.4022856680905533
40.365683383260084,2.1223479011392334,-2.201299555855131,1.4285906777353907
39.398268323543626,2.480014182403176,-2.609828780829369,1.5008301356434273
39.724164057162284,2.3563017164341864,-2.4633418045815567,1.4192550775783246
39.27981738888782,2.5288097805771512,-2.784026478613595,1.4134041795552241
39.827231379924186,2.317915671559293,-2.5033926169444394,1.3888956011304134
40.27421214229893,2.1580200028068175,-2.3224864283096727,1.4334836664589545
40.11071313571836,2.2092122452514684,-2.2278749187230584,1.4338046932086672
38.33144490451595,2.864163299478827,-3.124425697923825,1.4603718650723478
40.03081572417575,2.243000727924162,-2.3685593039972335,1.427615757061385
40.18954722186573,2.184214220788602,-2.3261193595637226,1.4399288488653348
40.14406777796516,2.195256763057146,-2.2415986674902117,1.4470213064198143
39.25081083186758,2.5397755917543168,-2.8105250388341307,1.4145642605903979
40.16304600824515,2.190600144707802,-2.323540800070988,1.420026066926538
39.94897091035704,2.278229499751744,-2.4838859176693906,1.404427318179643
40.55030052579954,2.0309613642722817,-1.90495446083929,1.4916230503097812
39.93577578060012,2.2763006552471814,-2.3352379830826617,1.4523729313125764
40.72254694265457,1.9659057605621548,-1.8602440443190342,1.4935199612488497
40.073122436095005,2.2331205632616777,-2.343675712012011,1.422252609865476
39.55169839302866,2.4262979623245298,-2.541032359807569,1.4326527815494559
38.99538110453638,2.6273986676796333,-2.84029382753729,1.447161884761129
40.33022918707656,2.1304023570178843,-2.18400671479241,1.4614664460890303
40.26314441214929,2.1456399368493067,-2.223202184389268,1.4220101022145275
39.39761192502331,2.481270444938482,-2.7207692975624096,1.4072818569774863
40.164498793266056,2.1915012947918546,-2.310361309216263,1.4341361104667383
40.126558173744584,2.192347859468234,-2.2493264171450638,1.4286529440905478
40.3667894213504,2.1146981925040094,-2.1462173651287926,1.4436166386199003
40.236691186392754,2.1751237485617203,-2.372988227295005,1.4174619012421747
40.20248018094227,2.1776290837948955,-2.2719581454366597,1.4409052703976106
39.793884498612194,2.3336307042860533,-2.5223230815899256,1.4283871564653978
39.84867382191664,2.312054512107624,-2.53869758167015,1.4052223667611903
38.36019665689966,2.850873314215885,-3.048854470399391,1.4383672459473082
39.14991791197505,2.5801257570177167,-2.939883303276786,1.3792327062471579
39.46869932459488,2.4602818725193103,-2.6938208712844687,1.4375778702787405
40.30334850210129,2.1405915519081637,-2.302010072705971,1.4456773367304316
40.48210559100589,2.0673489442630903,-2.152721532939907,1.4392425561178672
39.71115245671598,2.366734842281069,-2.677961541360181,1.38120448457024
40.40137758195433,2.0923957636220654,-2.0363022956744423,1.4660162641514465
39.75253746270498,2.3414870864941824,-2.41668880943462,1.4638369012556733
40.45464494587194,2.080558605162214,-2.146287269346345,1.4456822102763245
40.36621605149352,2.1149432187950143,-2.211629520643611,1.4350179181184166
39.787388736705395,2.3349359832322647,-2.5056297355787946,1.4404528001079693
40.08729062332144,2.2207436010373978,-2.2641084374617724,1.466316470605541
39.03630206411304,2.6187328897162194,-2.936687318656868,1.4120991989154685
40.40449795036296,2.0927391449335953,-2.042990808057504,1.4707840099113703
39.828486778917366,2.315970801349483,-2.423036501348242,1.4392908460700444
40.04648397474457,2.2359640200023367,-2.388914295996643,1.4279946455100023
39.78811290733441,2.336824145041462,-2.4904377913694953,1.4671037655258368
39.03011444419472,2.618093289491098,-2.8546073941151917,1.4397999480856734
39.77288282918603,2.3399712356229174,-2.4559595760431336,1.4617705341456226
40.229088888212445,2.1687119240194734,-2.1494998895436495,1.4827722393083294
39.95501766641737,2.271163413665964,-2.333840432379554,1.4802452371813348
