Default Dataset,
-19.789510200032744,10.456734301676672
-19.790922468181755,8.225519270357395
-19.78997662541547,10.106093857950833
-19.80496512647832,9.08946604511381
-19.80496512647832,8.692109352321431
-19.79977679918733,9.086706623636085
-19.788558794233847,8.683607351011686
-19.788288360185863,8.723645597781143
-19.78951544076738,8.704802691118967
-19.777518234574767,10.367316657823178
-19.780468340661383,10.139757746553155
-19.77733810982058,10.065035781053906
-19.794588471896347,9.08394720215836
-19.782914735491627,10.124249099260625
-19.782424726803033,9.398398609664426
-19.78940014460536,9.376445878797192
-19.768810247324595,9.685501084302375
-19.78421181731437,9.35161108549767
-19.780320571846133,9.416457490224204
-19.77694815910699,8.727981831531855
-19.774576352345395,8.701176022891099
-19.755746129744903,10.162955578907631
-19.768454675171377,10.149288294151091
-19.77253808090965,9.365408192886294
-19.766815661103415,8.709964432471416
-19.753818467936924,11.259887305071693
-19.754822902994956,9.8753455780484
-19.767349753618664,8.722462988576405
-19.756648828581003,9.671531513071393
-19.74569569318892,9.662237628233223
-19.738130037648062,9.62787934671752
-19.73848091899618,9.912239763968671
-19.743769471251298,9.64630314843931
-19.737896908407887,10.06515881258476
-19.73614817185799,9.816852932435301
-19.725342832301997,9.950602647698084
-19.71791828171521,10.863370237513655
-19.705636788341234,8.359266603836586
-19.698924684129818,10.506428973925516
-19.711575235240556,9.964202653552585
-19.695433772557486,9.982476155782852
-19.684438711288305,10.124299270560222
-19.684037190388395,9.99370723704518
-19.688529409366637,9.968309699472918
-19.69272431274997,9.955004581960168
-19.681992667353352,9.946145386689578
-19.671946600410628,9.802277092605111
-19.6691153399104,8.403783053941087
-19.68303943514013,9.279866127076824
-19.67936436997568,9.130052536015345
-19.670214766977196,9.27446387939508
-19.676294609661845,8.763302426446732
-19.663685402124358,8.309870944473682
-19.659589561134155,10.4313618172782
-19.6665629903647,9.121534997422504
-19.67421927874545,8.72301487287195
-19.65427944805799,9.603876715652639
-19.65506849325283,9.541343565490266
-19.667474453267168,9.143400192178431
-19.670068616912662,9.530973481549784
-19.667993285996268,9.304149036080801
-19.656421060342893,8.725552340882988
-19.667474453267168,9.975240339463484
-19.655800716862448,9.423540005350365
-19.648650553314557,9.891405665693355
-19.645511595409616,9.965658544638991
-19.66228612597618,9.108781995457882
-19.66228612597618,8.752816624831379
-19.65969196233069,9.292283523726585
-19.6556154194592,9.276712502530852
-19.64235579286529,9.244792928570293
-19.641080930241728,10.114778052640306
-19.656449257773822,9.14189505319058
-19.65385509412833,9.130167511910251
-19.657097798685196,9.111541416935609
-19.653106777692127,8.690835773177866
-19.65190947139421,9.288144391509999
-19.649315307748715,9.279866127076824
-19.64110045620465,8.677967317248092
-19.63901277212804,8.660809628702665
-19.644991701672893,8.716944145620955
-19.64051368109436,8.7024571828629
-19.636580322579928,9.13696154206374
-19.624382512711474,9.856602249387228
-19.63523270510175,9.426509668464487
-19.63634448952125,8.689349930843706
-19.62950533081949,9.127470804557019
-19.629160651733727,8.720764883051652
-19.630063882800577,8.61644311074803
-19.63634448952125,8.590010757645612
-19.628900367755918,9.167329720724393
-19.620589690796177,9.118406319148484
-19.61288561091108,9.410693177259999
-19.62726491676202,8.701767327493469
-19.628561998584768,8.689349930843706
-19.625449002210175,8.661755716066459
-19.608743351322506,8.396912123796294
-19.61771367788543,10.47268877494788
-19.6108221118373,10.1755353166244
-19.612834881483963,9.10576387821662
-19.62101534070697,8.410899218091473
-19.603811559722153,10.138355937631443
-19.60697082290178,9.549021126369935
-19.619223009460992,8.712529071256595
-19.61892653361579,8.667471660556032
-19.61442380671683,8.636507009545275
-19.607365783432563,10.157025642178967
-19.60372041886558,10.09948416473269
-19.618185344002793,9.179147243139866
-19.620779507648287,8.69762819527688
-19.613133551640516,8.620654859319293
-19.60202046178681,10.283088298072162
-19.61732062278763,10.122409484942143
-19.6155911803573,9.204441940019011
-19.611761700690145,9.153983947283471
-19.612186340572592,8.595012209073989
-19.60051566332311,9.191981156239097
-19.614294098534554,8.704526748971194
-19.6155911803573,8.67969195567167
-19.6086116448349,8.51951410894088
-19.609321951547358,8.68544075041693
-19.594157434827324,8.490309693106177
-19.60002619848434,8.455582644669041
-19.59384884630351,10.635449174393388
-19.59384884630351,9.82693868142001
-19.60592202495137,9.180777810376703
-19.610402853066315,9.07842835920291
-19.606943968205655,8.66114251129363
-19.5994125253639,8.356943491973261
-19.603052722737417,9.170409075127072
-19.60780868942082,9.07290951624746
-19.60391744395258,8.783860116455783
-19.600225749533994,8.728760129897367
-19.60780868942082,8.70314703823233
-19.60434980456016,8.604727672193478
-19.596466764645175,8.47584771557881
-19.598173224451845,9.14130374858821
-19.60218800152225,9.122579102846508
-19.59924794939069,9.074979082355753
-19.600497864601703,8.707411598697906
-19.602620362129834,8.645987593336603
-19.596980875943977,8.502669069133278
-19.602620362129834,8.694868773799156
-19.60106386394254,8.683279203592711
-19.60002619848434,8.67417311271622
-19.58336976971175,9.95592438911941
-19.582914386114687,9.281340103766787
-19.59710776438316,8.664860065228899
-19.587502649850922,8.555946175265422
-19.595545370369397,8.51901836871869
-19.5961349530161,9.106022573980159
-19.595972817788258,8.632954254392706
-19.58663307454714,9.121680686551436
-19.58470997202944,9.08353139892199
-19.591378986332696,9.160291196375415
-19.58666625571005,8.529027542987894
-19.58809304571507,9.482407663541826
-19.573623377381317,9.448252157695322
-19.587291213315552,8.720832421339567
-19.589649543902368,8.682451377149395
-19.587055380256874,8.658996294588734
-19.589649543902368,8.63416150128921
-19.589649543902368,8.614845550945136
-19.586819547198193,8.603557008536262
-19.576114777056315,8.537941674109412
-19.577029288329697,9.567479881910495
-19.578148751740677,9.46235586747036
-19.585943595837374,9.146625490009537
-19.569747444684594,9.093432713488038
-19.583056044636738,8.756725805258155
-19.587055380256874,8.693489063060294
-19.583164134788632,8.516886088485904
-19.583164134788632,8.394781688096579
-19.582822797466857,8.367514246915377
-19.571166127928226,8.336661373222
-19.58446121661138,9.15845158205693
-19.576439264415313,8.678057529104095
-19.57595812466226,8.641826560949557
-19.57502789426413,8.624001813121222
-19.568126537832615,8.379900522270276
-19.581867052965887,8.347181667605826
-19.568391814029575,9.487282641485807
-19.56415044124578,9.226966394159733
-19.576138274915422,9.137181041499467
-19.581867052965887,9.06187183033656
-19.580569971143138,8.461697658931406
-19.56580112914759,8.42248532820829
-19.56897730235234,9.472853166675204
-19.565897785849472,9.153040249029182
-19.579272889320393,8.73626009596503
-19.578161104900897,8.712213708801999
-19.577111086282482,8.602888057874996
-19.57149039838391,9.060147191912982
-19.575381643852154,8.72522241005413
-19.56917220959432,8.468067812768282
-19.55729411634845,9.648342003666755
-19.55550311080122,9.494010068266771
-19.571166127928226,8.749712275668937
-19.565761620333447,8.599208829238028
-19.56065255915385,8.585718324235817
-19.568896234738418,8.549539242638982
-19.56829758158946,8.519751641558925
-19.55603058530739,9.109602364005314
-19.57149039838391,8.739019517442754
-19.56111374380194,8.324899339173198
-19.560052495037873,9.562037877882354
-19.555060695295786,8.571746015483528
-19.552423295589534,8.309343100592525
-19.562843186232268,8.718783759939438
-19.562410825624685,8.710505495506265
-19.561313294851594,8.687227298937765
-19.549842550031862,8.664657866241306
-19.54532457494727,9.916134212749254
-19.562151409260135,9.066838788996465
-19.56111374380194,8.745918071137066
-19.56111374380194,8.670723835869063
-19.563707907447434,8.614845550945136
-19.558672178017943,8.458451280722318
-19.56111374380194,8.646578897938971
-19.55666660612395,8.362555587267437
-19.542197967220215,8.215534267939372
-19.543173823380286,9.557246283225023
-19.541657516460738,9.405419804313304
-19.555925416510952,8.752816624831379
-19.557222498333697,8.727981831531855
-19.55787103924507,8.533442617352254
-19.552639475893326,8.394091832727149
-19.555276875599578,9.07290951624746
-19.549872368004802,8.708297958324083
-19.527488630290122,8.67515260201938
-19.55333125286546,8.47411505558117
-19.537496747496863,9.130893203922248
-19.541029896223925,8.64786959508178
-19.546845843751726,8.487360278674249
-19.545919356735478,8.44218460705321
-19.542565473736662,9.170041152263375
-19.53631100845966,9.08091856882915
-19.546845843751726,8.737639806703891
-19.5437652744227,8.628297730649045
-19.54814292557447,8.467216501886856
-19.54814292557447,8.45755852671482
-19.529073886837075,8.411266142521345
-19.53469423509652,9.065865729843795
-19.544251680106232,8.59966873281765
-19.544684040713815,8.591850371964096
-19.52710336387033,8.371559729074551
-19.538878055411995,9.147808099214277
-19.529887699920998,8.51305355865573
-19.5367286055343,8.467584424750553
-19.53704566997986,8.450200069440886
-19.50812619852946,8.429442259225567
-19.52515742908766,10.68652935479144
-19.5377662709925,8.711425302665505
-19.534409118039505,8.49261941137297
-19.521571935809096,8.170774628284294
-19.51403116453488,9.10576883407416
-19.5377662709925,9.053593565903386
-19.536901549777333,8.728901638691095
-19.529119058840855,8.626803044015276
-19.53646918916975,8.312688899134265
-19.522161983609756,9.16693889357175
-19.533875025524257,9.048074722947936
-19.529983780056018,8.61070641872855
-19.52825433762569,8.392252218408665
-19.51861361599279,8.309528285172192
-19.51634735405109,9.65474805809668
-19.529119058840855,9.089006141534188
-19.529119058840855,8.699283848163516
-19.52460563591292,8.58678021542779
-19.52461015536178,8.472735344842306
-19.510438440223176,10.722200988483337
-19.52609253458778,9.14741389614603
-19.52078629076745,9.09147289709761
-19.528686698233273,9.025999351126138
-19.52535134497478,8.645593390268356
-19.527389616410524,8.602428154295374
-19.51038343251229,10.91279637018528
-19.510942958004456,9.449236892418746
-19.52652489519536,8.724302602894888
-19.509407345686082,8.579662927104142
-19.517661502739923,10.704589928794633
-19.522201289119536,9.045867185765756
-19.521682456390437,8.489015931560884
-19.518865935861047,8.455193308305343
-19.519174764866463,9.03381771197969
-19.509964173741302,8.698938223655194
-19.520471846689208,8.636001115607694
-19.51654129571119,8.601048443556511
-19.51322688515675,8.501187217646414
-19.501504786458774,10.186285728102906
-19.499567646574963,9.617608204186006
-19.497851164103558,9.737608442022848
-19.50573136644001,9.163007836124802
-19.51441879818306,9.075668937725185
-19.50882086610594,8.616007412619968
-19.50801986119084,9.044579455742818
-19.50006983051892,8.491404555777539
-19.50923047089207,9.635831497703329
-19.501497867718005,9.483691855844922
-19.499209877986928,8.637407879498298
-19.506203946638994,8.627722851174518
-19.500051122608017,9.03618798427466
-19.483385631588085,10.151740350549899
-19.48288850054123,9.87690614075419
-19.4972973181228,9.05304168160784
-19.50144797995559,8.71418472414323
-19.49902676055313,8.670585864795179
-19.497232464031665,8.388917917456414
-19.482964563981447,8.279887918830596
-19.492250490667022,10.169152412398148
-19.49186952957223,8.60161447873143
-19.496259652664605,8.537167836347182
-19.494757768448792,8.452475381887432
-19.496259652664605,8.429964311937571
-19.486677129810843,9.491553174725144
-19.4915036859812,8.663595330384942
-19.48977424355087,8.654857162372146
-19.48831502650028,8.570781039222718
-19.47314476004407,9.337985252545593
-19.480590904245823,8.684051841606475
-19.487735972115125,8.644804984131863
-19.48066098035469,8.533532208958672
-19.490206604158452,8.485152741492069
-19.481768117817364,8.477730849241636
-19.479502757765335,8.441822366395904
-19.47821232454466,8.388644354120261
-19.488477161728124,8.70314703823233
-19.470479144386406,8.339263327713224
-19.48458591625988,9.05083414442566
-19.482640293525762,8.672103546607927
-19.480694670791642,8.627354928310822
-19.480910851095434,9.034737519138933
-19.483288834437136,8.46307736967027
-19.462646931073916,10.313024000476023
-19.472912179855165,9.502275498181445
-19.477864674087467,9.477791903979087
-19.460378580219633,9.46360019086331
-19.474075080799693,9.192421011972371
-19.473035711457328,8.614845550945136
-19.476269332808155,8.57994698519744
-19.480694670791642,8.55413827843519
-19.465812363562232,9.04727594304649
-19.47177723326026,8.667447022864266
-19.457457924479264,9.593430631094385
-19.475506343500655,8.656236873111009
-19.468835636983673,8.490178830612212
-19.458784927231513,8.175931305777386
-19.46314591671919,9.087842856009265
-19.470836848938767,9.072357631951915
-19.472912179855165,9.025999351126138
-19.472912179855165,8.8107644758636
-19.472912179855165,8.55413827843519
-19.467723852564177,8.542916631092442
-19.472912179855165,8.465836791147995
-19.465129688918683,9.482023744031883
-19.467723852564177,9.31849802776497
-19.469020934386922,9.060492119597697
-19.467205019835077,9.00723528507761
-19.465129688918683,8.56517596434609
-19.454305764742656,8.502898676167781
-19.469453294994505,8.420766240345156
-19.45296306142132,9.520018578283217
-19.463400246488355,9.030230464058649
-19.465994410133845,8.654397258792525
-19.463832607095934,8.582192396792058
-19.450699653640626,8.407026620903984
-19.463400246488355,9.502459459613295
-19.456295510017814,9.192049403022201
-19.44800195786169,9.117874787917616
-19.465129688918683,8.595529600601061
-19.46201669254409,8.46749244403463
-19.46253552527319,8.403749807899185
-19.459330970181696,8.384515017010338
-19.452943152723574,9.067262328107
-19.454395218661467,9.0026869972626
-19.46149785981499,8.625883236856035
-19.46080608284286,8.524704449339458
-19.458873176597198,8.431425182131662
-19.459076640412533,9.057272794540353
-19.4573471979822,8.542410737154858
-19.45864427980495,8.48101360927548
-19.443079297931988,8.051923569489269
-19.452158870691214,8.5941498898622
-19.4573471979822,8.570694807301539
-19.443317537450454,8.46352788746255
-19.4573471979822,8.443761419326195
-19.446567006833153,8.423893584686576
-19.43719866316506,9.633867737633292
-19.44517458395335,9.08055099110885
-19.454753034336708,8.62864265833376
-19.453455952513963,8.620364393900585
-19.446201902320084,8.551021154173315
-19.449078301362192,8.663652818332393
-19.449564707045724,8.649338319416696
-19.44891616613435,8.581732493212439
-19.45086178886847,8.570694807301539
-19.44567346157748,8.45093591516828
-19.448527041587525,8.485704625787614
-19.43228629609827,8.349566352833488
-19.44028033189343,9.17951032491325
-19.444376379754736,8.604727672193478
-19.446970543400226,8.476874477058894
-19.442819881567438,8.44320953503065
-19.43908827693892,9.507093872607934
-19.426105828435553,9.400146431366608
-19.436862250574684,9.199842904222802
-19.444376379754736,9.05083414442566
-19.441782216109242,8.614845550945136
-19.429459938793148,9.48843240043486
-19.42158136772165,9.209935232775592
-19.437112721547354,9.01192630158974
-19.441782216109242,8.671413691238495
-19.43918805246375,8.99288629339344
-19.43918805246375,8.647958608677834
-19.432028160802187,9.065845397264486
-19.427823145064444,9.007340405895807
-19.434864446387927,8.78623628495049
-19.43322147607911,8.47632259276335
-19.41572708499482,9.148172737052406
-19.42494662347114,8.991422110568525
-19.422856613150074,8.492145366373123
-19.431243426299424,8.435655618735378
-19.420695004693894,8.26459027030719
-19.423190709983206,8.967591596514294
-19.426217234236283,8.78179055034749
-19.40802645257581,9.782400525096383
-19.423190709983206,8.460317948192545
-19.42056566343717,8.43287155956589
-19.4069666418182,10.932759592234005
-19.40676100689508,9.945921486262657
-19.416986838009294,9.504470200845125
-19.410350605427798,8.280313826215378
-19.399740551529465,9.618136707477417
-19.40062689077501,9.51243361849632
-19.417137661477057,8.780410839608626
-19.39883167650697,8.29470059497287
-19.41454349783156,8.985987739699127
-19.41454349783156,8.97632976452709
-19.40578819552802,8.523981743714337
-19.400275597781345,9.067630622985726
-19.41139344197632,8.766613732220002
-19.41065225236332,8.475954669899652
-19.407350589541785,8.42808288820276
-19.394604635393524,9.051411697758208
-19.409030900084886,9.021170363540119
-19.40630075205475,8.556452631932636
-19.396189790039696,8.461697658931406
-19.405139654616647,8.971500776941072
-19.408058088717826,8.49757013814183
-19.40402272304706,8.441308600234885
-19.392662818485228,9.119432846582185
-19.392220036987446,9.028032609057092
-19.40249916662034,8.538370155705334
-19.395441020078383,8.512245243273366
-19.39043939395885,9.010132677629219
-19.402869761426842,8.99288629339344
-19.391864218688383,8.96738254943265
-19.38546376019256,8.958170990931741
-19.385695147894328,8.18081847393673
-19.39482785412581,9.035933268445946
-19.394222549275195,8.451119876600128
-19.397681434135855,8.983228318221403
-19.388483944847287,8.49857356413373
-19.393790188667616,8.483181726150836
-19.393357828060033,8.568855192983055
-19.39508727049036,8.540341171046565
-19.392493106844867,8.505388498995384
-19.390417775928473,8.4708037498079
-19.388688333498145,8.442657650735105
-19.386007697731134,8.42400977085406
-19.38851538925511,8.983872183232872
-19.39119602502212,8.761094889264552
-19.388601861376628,8.408348843695393
-19.373809299016088,8.363738196472175
-19.3683621617935,10.383375443665498
-19.381665293368023,8.554858127516335
-19.38730477955388,8.53758174956884
-19.38730477955388,8.43548315489302
-19.378081086592125,9.106789079946193
-19.382116452262892,8.542410737154858
-19.383845894693223,8.392252218408665
-19.36369789037989,9.093053293034853
-19.37717518817624,8.492379797743252
-19.37173979768092,8.37904044284865
-19.36283089358258,9.550162353273173
-19.37779284618707,9.02186021890955
-19.376279584060534,8.997025425610026
-19.3795222886174,8.47411505558117
-19.37158719981942,8.40675270774259
-19.376928124971904,9.037037037037038
-19.370642266907826,8.535883644044086
-19.37563104314916,8.453419394498233
-19.358502911387248,8.396568236617414
-19.35525173917337,9.508915038694106
-19.365287647075462,9.141541281206258
-19.372604518896082,9.125338524324231
-19.358048378440817,8.511724948314605
-19.370442715858175,8.48160491387785
-19.367070303119032,9.307276380422223
-19.368626801306327,8.466940559739085
-19.35868662505201,8.441659002962215
-19.368886217670877,8.43079213838089
-19.364664805920484,8.420180908516548
-19.368107968577227,8.386917336885064
-19.350543182071224,9.342145221947499
-19.353695948324486,9.030455305808683
-19.367127951200043,9.01036262941903
-19.366551470389933,8.55965712139064
-19.35535078735586,8.993925134420346
-19.36395730674444,8.573454228779264
-19.353118325968218,8.337619315950343
-19.3494657718972,9.29889662002665
-19.363092585529273,9.115220645572574
-19.36222786431411,8.547699628320498
-19.359695466469702,8.497373036607707
-19.355310094592795,8.478997108964837
-19.352224612075048,9.130042083661262
-19.354877733985212,8.972190632310504
-19.349731248043348,9.07086220353818
-19.35617481580796,8.555517989174051
-19.345884633347502,8.463169350386194
-19.349429990329675,8.412304014480132
-19.349689406694225,9.0494544336868
-19.34787349214238,8.447072725099465
-19.34046017064776,8.381356041291495
-19.338599357109743,8.984814985571095
-19.343203997580492,9.144654474668306
-19.33194073010702,9.062710135595617
-19.332963877927227,8.410067430756083
-19.332438218451692,8.305146480428483
-19.33230851026942,9.289800044396632
-19.340609833934998,9.128097945801956
-19.339745112719832,9.046235108629453
-19.33542150664401,8.486729553765054
-19.33888039150467,8.447440647963163
-19.336394318011074,9.11602547683691
-19.32586839607648,9.01859709351129
-19.320721245986217,8.486195189605874
-19.333980304618738,8.459398141033304
-19.338015670289504,8.351320799822414
-19.338015670289504,8.334764270956065
-19.327806381104015,8.967072350537304
-19.33208615338552,8.475297664785908
-19.326570830677035,8.447170116445738
-19.31944691998492,8.420814651248275
-19.33542150664401,8.363738196472175
-19.32162527271116,8.432974589913272
-19.328936097530278,8.36097877499445
-19.330233179353023,8.340283113911514
-19.3207830117873,9.044723996867841
-19.3259095732772,8.997485329189647
-19.327639015707533,8.504468691836141
-19.319510636284985,8.32225489359038
-19.32059771438405,8.461106354329036
-19.32504485206204,8.3885729897717
-19.315086610971274,8.366408604353845
-19.31914902559501,8.337649120682777
-19.31611610277057,8.981784434890034
-19.322450688416545,8.380294725338524
-19.315965279302812,8.34994108908355
-19.315487407052323,8.297802546425487
-19.314297602673566,8.499606853994436
-19.30562368098632,8.391481569167137
-19.300169528271205,9.980640679656087
-19.314091716669957,9.068003878064838
-19.297806133784356,9.598924235438759
-19.298714091060283,9.3359809338417
-19.309739286553626,8.444589245769514
-19.31207403383457,8.40742903653615
-19.309715703247758,8.379291299346624
-19.310776952011825,9.053593565903386
-19.308615148973914,8.45909153864689
-19.305664923651587,8.331274414381294
-19.308831329277705,9.039106603145331
-19.302345920163972,8.985527836119505
-19.306885706543586,8.311309188395402
-19.302994461075343,8.432723733415296
-19.301697379252598,8.369257039427625
-19.29599021923251,8.492879121629699
-19.294779609531282,8.52102522070249
-19.29650905196161,8.334764270956065
-19.293914888316117,8.359599064255587
-19.266969059482282,9.41616374535722
-19.258790230858423,9.544482796514352
-19.248747793678632,9.688142003017253
-19.247864244779123,9.37987261135123
-19.24749049964186,9.33102546269452
-19.241538246860173,9.821931622271606
-19.225954014369808,9.192275149511438
-19.211407829932618,9.658748156561018
-19.210036930445163,9.445230730541933
-19.20950112159405,9.276818913175042
-19.206219502641634,9.559408983362925
-19.204344624531842,9.355843327027921
-19.199243928611445,10.158912202391306
-19.2115501925717,8.518955654594198
-19.196021240749374,8.470512477540804
-19.207983217559146,8.454109249867663
-19.199932045387957,8.34237239017322
-19.204675658911142,8.421134163208851
-19.208307488014835,8.3775353038608
-19.206578045584507,8.368337232268384
-19.20571332436934,8.351320799822414
-19.200067203493855,8.43174981995257
-19.203119160723848,8.412717927701792
-19.204416242546593,8.385813568293974
-19.194723503834798,8.292143751950116
-19.19825510388855,8.451694756074655
-19.19922791525561,8.380294725338524
-19.19844966616196,8.37091269231426
-19.196489631407587,8.361285377380863
-19.186003320149776,9.196573589645933
-19.179008698606907,9.063251541075424
-19.196633751610115,8.391332411249424
-19.192223673412776,8.406233287229139
-19.191445424319127,8.436862865631884
-19.192742506141876,8.385813568293974
-19.191445424319127,8.323726585045165
-19.18452765459781,8.455718912396335
-19.181501130344735,8.425595227931174
-19.183073350735945,8.415414635055022
-19.18354501685331,8.3604770619985
-19.1823658515599,8.309553192909577
-19.17278063673418,8.323422580984058
-19.17733965949676,8.288199033519458
-19.17847460609166,8.43548315489302
-19.180636409129573,8.398690868523357
-19.180512877527406,8.386601974430466
-19.1823658515599,8.34994108908355
-19.171210947884276,9.18590782576029
-19.177177524268913,8.368797135848004
-19.16354492960127,8.44818212516296
-19.156648402086674,9.385882418912376
-19.16026651408933,9.34624843621077
-19.171989196977925,8.342352680019808
-19.157619102602283,8.036805284544641
-19.154896364123573,9.980640679656087
-19.16795383130716,8.397157856591287
-19.16631446400341,8.361323702679167
-19.152493664126947,8.138803536621271
-19.14552289821267,9.31381631267355
-19.150353872174513,8.42836384748049
-19.153162980807775,9.328904988766677
-19.147157014157543,9.217510143621066
-19.1629096242187,8.3775353038608
-19.162477263611116,8.346261860446585
-19.14237994985178,9.279257151302428
-19.1561810122632,8.396506326520157
-19.16031546057321,8.356839642777864
-19.159883099965626,8.33246475305796
-19.1523888494342,8.287138700266443
-19.150587346902604,8.23082606196176
-19.152792386001273,8.35325239485682
-19.144935776103495,8.303143553410298
-19.152532969636727,8.268538155490667
-19.139588622466867,8.250038768645105
-19.14539901961162,9.298492222051467
-19.15123588781398,8.33752369243379
-19.130753135594656,8.919651585953945
-19.14321756381882,8.404627805642097
-19.142341612458004,8.385419365225728
-19.143799285363563,8.344790168991798
-19.142156315054752,8.358219353516725
-19.132914607067683,8.321139627409798
-19.126174694778122,8.180863809448413
-19.132212021080363,8.41499654089173
-19.127040323043513,8.378968080397309
-19.119220112091547,10.372277343182223
-19.12968437445142,8.364374986043957
-19.13394146351069,8.357299546357485
-19.13177966047278,8.342582631809618
-19.13437382411827,8.26991786622953
-19.10816566400113,8.388459588889052
-19.13177966047278,8.29889179174564
-19.13048257865003,8.232205772700624
-19.12728976185558,8.431874680652921
-19.126267062726107,8.309584549971825
-19.125294251359044,8.578973071734712
-19.122181254984454,8.27433294059389
-19.125294251359044,8.26439902327408
-19.105838024017842,10.63025801273842
-19.121520922420146,8.346429098111901
-19.122700087713554,8.29751208100678
-19.10303568674648,10.149322361082916
-19.115860929011795,8.333133703719227
-19.11936473445506,8.308943969985926
-19.116863219511192,8.28405990130287
-19.100254932693847,9.802185192503313
-19.116214678599817,8.45203968375937
-19.117511760422566,8.243703362191145
-19.097707535519167,9.638473138996028
-19.096534264276908,9.361047625612851
-19.109729269486085,8.834416659958384
-19.110248102215184,8.821250277478955
-19.114917596777072,8.407888940115772
-19.102396786528924,8.356614383881723
-19.1061262644229,8.304359534303357
-19.110810171005042,8.263709167904649
-19.10843218766334,8.422912457050053
-19.094380467916917,8.315862233833649
-19.091345936985924,9.449791983013755
-19.10843218766334,8.43548315489302
-19.100649696726858,8.401450290001081
-19.101444682360153,8.566066100306644
-19.102984444007802,8.44431330362174
-19.096854531393635,8.226533628551968
-19.093553896167126,8.836978979901986
-19.099352614904113,8.436862865631884
-19.09675845125862,8.413407783071222
-19.099352614904113,8.270637715310677
-19.080238562522286,10.86321539940889
-19.07958833063001,9.00873572050612
-19.093126622154927,8.551102914809693
-19.09675845125862,8.427204890459846
-19.087960852808685,9.097144435312696
-19.09157012396763,8.811316360159145
-19.085603547583,8.236252924201288
-19.08564060706365,8.349086982435683
-19.09157012396763,8.272677287707255
-19.08845712759304,8.252257568772091
-19.07221862994131,9.291435130166663
-19.07403652145589,8.915622492017143
-19.08605752622096,8.822147089459214
-19.086900629405744,8.544756245410925
-19.08724651789181,8.421226143924777
-19.07124172091803,8.38488583176267
-19.070622693714565,9.524384658837665
-19.085228835056427,8.571308012074367
-19.07425997746043,8.342365222844705
-19.07583219785164,8.27985178354934
-19.08378763303115,8.274056998446117
-19.08274996757295,8.261639601796356
-19.06914913817444,8.106422143674333
-19.065050270314607,9.687961291402999
-19.06443613900483,10.635273389818662
-19.063989230730577,10.570716722770058
-19.07043249426361,8.40380090829692
-19.060215973240002,9.157293306374921
-19.060607036245692,9.07339362527864
-19.073053162773938,8.810098408610356
-19.078599305740163,8.54861943547974
-19.059373847557612,10.759034541900187
-19.07341097844918,8.56517596434609
-19.06336690894996,8.281946113696538
-19.073040383642677,8.259668586455124
-19.07427569966434,8.234965194178349
-19.07211389662643,8.544480303263153
-19.060501926022795,8.567606883266942
-19.06822265115819,8.540341171046565
-19.06349756737533,8.243506260657021
-19.05064646376232,8.23193706499118
-19.04702418965271,8.954172753016602
-19.052037325804786,8.868592352048964
-19.060223979917918,8.584261962900353
-19.062761254009782,8.338032006916528
-19.05966191112806,8.527371890101257
-19.057845996576216,8.905964516845106
-19.04629880473957,8.887254293166874
-19.05565093503003,8.32722892768997
-19.057845996576216,8.540341171046565
-19.057845996576216,8.311309188395402
-19.054031050038727,8.15450912089645
-19.02339226065951,8.915450028174785
-19.04858112641374,8.560051324458886
-19.04839582901049,8.322543975840425
-19.037546666050233,8.904998719327903
-19.04779361244993,8.534822328091115
-19.050063505639738,8.36097877499445
-19.050063505639738,8.3444222461281
-19.04487517834875,8.30441063470109
-19.045245773155248,8.188974836216268
-19.047469341994244,8.3885729897717
-19.040188947247213,8.367476767506512
-19.045307538956333,8.171038596611057
-19.043578096526005,8.351320799822414
-19.035158056896986,8.148222702076309
-19.038945661444764,8.52339043911197
-19.039686851057763,8.507228113313868
-19.033633802551613,8.395931447045632
-19.039686851057763,8.3885729897717
-19.03903831014639,8.321657018936872
-19.0388221298426,8.163220235757503
-19.022626135191004,9.503056091284154
-19.03397969103768,8.37532776667862
-19.035795605589524,8.347181667605826
-19.033757334153776,8.330625138739478
-19.031126111027636,8.31103324624763
-19.025924593074045,8.184890268831161
-19.03709268741227,8.17333811450916
-19.017055009598803,8.536915682315595
-19.03320144194403,8.294752659529054
-19.02905078011124,8.25198162662432
-19.02995873738716,8.167129416184281
-19.03190436012128,8.38305414681625
-19.02758075404546,8.352087305788448
-19.028089413583793,8.212456971928672
-19.018201854711755,8.14333825023851
-19.020662984324144,9.121447032496672
-19.01991753500073,8.87556330435776
-19.012919798897446,8.549246576724677
-19.022454192555557,8.511761448598701
-19.02931019647579,8.3885729897717
-19.022021831947974,8.524047444225713
-19.025678367372098,8.324554411488482
-19.020662984324144,8.307170056178816
-19.01396139490662,8.264801438906247
-19.00701005681515,10.556004294573462
-19.010627229451995,8.953007346460549
-19.02239242675447,8.374775882383075
-19.010637622735832,8.220765671157558
-19.004137201101,9.72275327425166
-19.015227593828826,9.111147213867362
-19.00985396913459,9.099813875655277
-19.00959455277004,9.072725554815612
-19.01737704370652,8.38636545258952
-19.014523463696477,8.329245428000615
-19.003887392749952,8.279759802833416
-19.018933541893816,8.16781927155371
-19.009248664283973,9.490042062963532
-18.99695263743334,9.476376356597656
-19.009014680896342,8.344097608307193
-19.013745214602828,8.197253100649442
-19.015042296425577,8.162300428598261
