z5,
X,Y
-18.374527909166826,8.67620952883919
-18.373554531838455,8.648428187822526
-18.358154688363868,8.66627101114053
-18.365055701650704,8.653141309060334
-18.356031283812626,8.149766982498067
-18.358520525031643,8.637726617741166
-18.349304985047763,8.623899196705226
-18.351926695543035,8.131411133827266
-18.349938501815245,8.679016184105741
-18.352096719589696,8.645866653687953
-18.35893998541568,8.589904722369289
-18.344872571881282,8.655941375500596
-18.32757426870508,10.669913780100524
-18.346052610657225,8.689916879950676
-18.33649764255666,8.66472520461384
-18.294414892520855,8.963669491296614
-18.286520323131835,8.926392817071704
-18.290358501272284,8.9452121863921
-18.271283521677592,9.002522193249316
-18.234939156546343,8.589056313457194
-18.220781965486214,7.828052631540855
-18.20721815104656,8.795775851142698
-18.156115957584703,8.888173436599352
-18.16224524671041,8.506976359652352
-18.125622399283017,8.918028889978697
-18.126284037066604,8.296025545827494
-18.0942078211097,8.261680783738834
-18.089983877511223,8.977883621227662
-18.098039582516662,8.226200620492104
-18.082375425834666,8.320765495997042
-18.088761308963612,8.243795981848713
-18.083220289442878,8.838587649818379
-18.0791520201824,8.223643926703664
-18.073941066442067,7.996090693068677
-18.06602380246607,8.698912368950738
-18.05664856679472,8.515135985743923
-18.065300542154844,8.838594847451755
-18.071316242546857,8.242714113505617
-18.04942952121808,8.759070389954436
-18.04739874252316,8.838823873029494
-18.040650560880295,8.013596733608832
-18.05746192674128,8.005909572169625
-18.024670816866497,8.698965405158491
-18.027112530499352,8.299760725734114
-18.012274750499323,8.310370832507479
-18.012873045455915,8.28296485306201
-17.966855391302452,8.763857687956545
-17.96214110016916,9.540465114108462
-17.937592780134096,7.937797934458045
-17.88874453139588,8.5301661688715
-17.860339792510715,8.719449994508523
-17.836552965394343,9.366418832611881
-17.738181716619575,8.878791992476266
-17.73557592248254,8.796902819476408
-17.7168018522827,8.83132443465987
-17.718421395378794,8.42510071931675
-17.726047004704707,8.813826932169942
-17.700110354020158,8.64490266632954
-17.699498987048184,8.39192809970427
-17.70865169508743,8.40855925867143
-17.649239804080857,8.022862325523455
-17.643899169145417,8.416204143576175
-17.60068088345293,8.146287196167588
-17.587095539546787,8.160895577279497
-17.542591057950094,8.426139030712708
-17.49787345774263,8.147565668509579
-17.418520894569074,8.739991556446395
-17.293127518985127,8.177400494771923
-17.097445612893956,8.068282603887392
-16.9967942868212,9.019196500396951
-16.601946081717394,8.118922952193307
