z,log10 L_bol [erg s^-1],log10 Phi [ cMpc^-1 dex^-1],lower uncertainity (log10),upper uncertainity (log10),Source
1,45.60762019116132,-4.674989110224571,0.08,0.08,Shen2020
1,46.41871135462339,-5.75498911022457,0.06999999999999999,0.06999999999999999,Shen2020
1,47.374855312756594,-7.604989110224571,0.20500000000000002,0.20500000000000002,Shen2020
1,48.19935348937018,-8.754989110224571,0.265,0.265,Shen2020
1,48.88845407300498,-9.714989110224568,0.275,0.275,Shen2020
1,43.76292383502918,-4.018399320383082,0.185,0.185,Shen2020
1,45.06137135447203,-4.582670750821644,0.185,0.185,Shen2020
1,46.40620841212147,-5.962881992533251,0.275,0.275,Shen2020
1,45.06137135447203,-4.50282852982717,0.19,0.19,Shen2020
1,46.40620841212147,-5.326737270771488,0.264,0.264,Shen2020
1,43.69294666317697,-3.34691854023879,0.295,0.295,Shen2020
1,44.514764824779306,-3.84691854023879,0.225,0.225,Shen2020
1,45.13388980653758,-4.35191854023879,0.21000000000000002,0.21000000000000002,Shen2020
1,45.84369534772748,-4.84791854023879,0.21000000000000002,0.21000000000000002,Shen2020
1,46.31738861751636,-5.63191854023879,0.225,0.225,Shen2020
1,46.889532543537435,-6.2759185402387905,0.19,0.19,Shen2020
1,47.478310804297074,-7.91191854023879,0.44,0.44,Shen2020
1,44.724241765990584,-3.904296669155609,0.21000000000000002,0.21000000000000002,Shen2020
1,45.32034125854347,-4.147296669155609,0.21000000000000002,0.21000000000000002,Shen2020
1,45.78977970619749,-4.472296669155609,0.21000000000000002,0.21000000000000002,Shen2020
1,46.534934845056355,-5.165296669155609,0.224,0.224,Shen2020
1,47.28634500150412,-6.452296669155609,0.26,0.26,Shen2020
1,48.00039845015364,-8.022296669155608,0.31,0.31,Shen2020
1,43.75612191694893,-3.2556492324923694,0.21000000000000002,0.21000000000000002,Shen2020
1,45.0542436260761,-4.005649232492369,0.21000000000000002,0.21000000000000002,Shen2020
1,46.398902742227946,-5.4556492324923695,0.21000000000000002,0.21000000000000002,Shen2020
1,47.76666453190977,-8.00564923249237,0.34,0.34,Shen2020
1,43.75612191694893,-3.2563561106003927,0.31,0.31,Shen2020
1,45.0542436260761,-4.206356110600392,0.21000000000000002,0.21000000000000002,Shen2020
1,46.398902742227946,-5.156356110600393,0.21000000000000002,0.21000000000000002,Shen2020
1,47.76666453190977,-7.156356110600393,0.31,0.31,Shen2020
1,43.563290933812226,-3.599194851115576,0.21000000000000002,0.21000000000000002,Shen2020
1,44.19939760470395,-4.049194851115576,0.26,0.26,Shen2020
1,44.85179268546909,-4.199194851115576,0.36,0.36,Shen2020
1,45.516846617545546,-4.449194851115576,0.21000000000000002,0.21000000000000002,Shen2020
1,46.19108662125961,-5.199194851115576,0.26,0.26,Shen2020
1,46.871651307649564,-6.299194851115576,0.41000000000000003,0.41000000000000003,Shen2020
1,43.563290933812226,-3.604460631330903,0.21000000000000002,0.21000000000000002,Shen2020
1,44.19939760470395,-4.134460631330903,0.26,0.26,Shen2020
1,44.85179268546909,-4.2344606313309034,0.26,0.26,Shen2020
1,45.516846617545546,-4.4844606313309034,0.26,0.26,Shen2020
1,46.19108662125961,-4.824460631330903,0.36,0.36,Shen2020
1,46.871651307649564,-5.974460631330903,0.36,0.36,Shen2020
1,47.55640946805105,-6.744460631330903,0.41000000000000003,0.41000000000000003,Shen2020
1,42.31034707765829,-2.7026761999883906,0.6025466765652532,0.6025466765652532,Shen2020
1,42.75420304863007,-2.8892542895724898,0.18550148337017713,0.18550148337017713,Shen2020
1,43.20993027759589,-3.3765812741191352,0.14259031634076447,0.14259031634076447,Shen2020
1,43.677182244298436,-3.538885997623447,0.10068972450722956,0.10068972450722956,Shen2020
1,44.15505901753814,-3.7128548683560205,0.08665772144251192,0.08665772144251192,Shen2020
1,44.64224518246289,-3.9410796358845435,0.09947756556049535,0.09947756556049535,Shen2020
1,45.1372119049694,-4.292828559517868,0.1415598336850017,0.1415598336850017,Shen2020
1,45.63841716862839,-5.107796514637602,0.3985050446189533,0.3985050446189533,Shen2020
1,46.14445414165593,-5.14629238560166,0.2463286819250008,0.2463286819250008,Shen2020
1,46.65413082661796,-5.850672914861342,0.16032430265017772,0.16032430265017772,Shen2020
1,47.16649111572818,-7.027138133190838,0.2795783823060256,0.2795783823060256,Shen2020
1,43.20993027759589,-3.19748953676047,0.19985533312646853,0.19985533312646853,Shen2020
1,43.677182244298436,-3.6728351327496416,0.1581183167305209,0.1581183167305209,Shen2020
1,44.15505901753814,-3.786397829778945,0.10247889920763063,0.10247889920763063,Shen2020
1,44.64224518246289,-3.993158705580815,0.09616905379825312,0.09616905379825312,Shen2020
1,45.1372119049694,-4.233293795878839,0.11160701683141715,0.11160701683141715,Shen2020
1,45.63841716862839,-4.688263372361439,0.18834223150405305,0.18834223150405305,Shen2020
1,46.14445414165593,-4.874969699767536,0.24012354873855268,0.24012354873855268,Shen2020
1,46.65413082661796,-5.468603920875052,0.27957864937896315,0.27957864937896315,Shen2020
1,47.16649111572818,-6.613328712352995,0.2795784176670473,0.2795784176670473,Shen2020
1,47.68079840948382,-7.821033844869493,0.6595486548983633,0.6595486548983633,Shen2020
1,43.20993027759589,-3.5314885165035292,0.6475826692404798,0.6475826692404798,Shen2020
1,43.677182244298436,-3.5929944873596535,0.20929939316088064,0.20929939316088064,Shen2020
1,44.15505901753814,-3.859269120511333,0.14076403464126397,0.14076403464126397,Shen2020
1,44.64224518246289,-3.9517403737302175,0.10125882343427726,0.10125882343427726,Shen2020
1,45.1372119049694,-4.232437029862775,0.11107884387714527,0.11107884387714527,Shen2020
1,45.63841716862839,-4.388235429683034,0.12628577713778877,0.12628577713778877,Shen2020
1,46.14445414165593,-4.777636525081835,0.20215567965540449,0.20215567965540449,Shen2020
1,47.16649111572818,-6.2533735279825455,0.4212777477962748,0.4212777477962748,Shen2020
1,47.68079840948382,-7.2199714215668775,0.33034512867935306,0.33034512867935306,Shen2020
1,43.677182244298436,-3.605435853577029,0.36673880866025854,0.36673880866025854,Shen2020
1,44.15505901753814,-4.020388937239231,0.2403172039621806,0.2403172039621806,Shen2020
1,44.64224518246289,-4.059189676287742,0.1397984005837014,0.1397984005837014,Shen2020
1,45.1372119049694,-4.1321404742453405,0.10523507209224524,0.10523507209224524,Shen2020
1,45.63841716862839,-4.404908312612342,0.12784465550099777,0.12784465550099777,Shen2020
1,46.14445414165593,-4.623051919335107,0.1622867273491304,0.1622867273491304,Shen2020
1,46.65413082661796,-5.676361512014923,0.6522353770698961,0.6522353770698961,Shen2020
1,47.16649111572818,-5.759682642273191,0.4212778243030886,0.4212778243030886,Shen2020
1,48.19650162449115,-7.8803146778346145,0.6595549207205174,0.6595549207205174,Shen2020
1,41.526317840847454,-2.257371567235213,0.30304527574732854,0.30304527574732854,Shen2020
1,41.80717734046684,-2.4605381038838154,0.19074042625677157,0.19074042625677157,Shen2020
1,42.092818592746475,-2.717925683696352,0.13151567539856868,0.13151567539856868,Shen2020
1,42.38350178107563,-2.9226255838368083,0.10970167011270336,0.10970167011270336,Shen2020
1,42.679401995923676,-3.1349179388195303,0.09246390650059742,0.09246390650059742,Shen2020
1,42.98059052582104,-3.322324216679154,0.0861167247009955,0.0861167247009955,Shen2020
1,43.287023221306136,-3.5084063065553965,0.07747668339764567,0.07747668339764567,Shen2020
1,43.59853866035385,-3.6570281571219256,0.07535199424917292,0.07535199424917292,Shen2020
1,43.91486722133352,-3.6978990196784194,0.07324907198191054,0.07324907198191054,Shen2020
1,44.23565002492526,-3.8873542402920824,0.08500659023337874,0.08500659023337874,Shen2020
1,44.560464737925585,-4.129232414655764,0.10100613937680712,0.10100613937680712,Shen2020
1,44.888854110764115,-4.28686304470457,0.09512870240057246,0.09512870240057246,Shen2020
1,45.22035315059766,-4.498486537582642,0.08607436690490843,0.08607436690490843,Shen2020
1,45.55451183165563,-4.745271757763094,0.10538900840867903,0.10538900840867903,Shen2020
1,45.8909117110342,-5.103069639195965,0.15432909017610208,0.15432909017610208,Shen2020
1,46.229176220039236,-5.468026125276365,0.27268676022976845,0.27268676022976845,Shen2020
1,46.56897539943528,-6.1314244419309345,0.5385863903917081,0.5385863903917081,Shen2020
1,46.910026350032865,-6.108855136880708,0.4735955197340369,0.4735955197340369,Shen2020
1,47.25209076302602,-6.574481456190652,2.6181581305081973,2.6181581305081973,Shen2020
1,47.59497073203069,-6.867609022123296,0.4153089854264451,0.4153089854264451,Shen2020
1,48.62702580267454,-9.557057564273912,0.6467142898235532,0.6467142898235532,Shen2020
1,41.80717734046684,-2.6234541594415313,0.6053663166939913,0.6053663166939913,Shen2020
1,42.092818592746475,-2.70044594361508,0.22058235610612398,0.22058235610612398,Shen2020
1,42.38350178107563,-2.787363226895464,0.14237235666748527,0.14237235666748527,Shen2020
1,42.679401995923676,-3.0485666449524498,0.11712414712268247,0.11712414712268247,Shen2020
1,42.98059052582104,-3.357513028371267,0.11226195746338828,0.11226195746338828,Shen2020
1,43.287023221306136,-3.592301001632139,0.10067051824878191,0.10067051824878191,Shen2020
1,43.59853866035385,-3.6163012780359054,0.08110831046504895,0.08110831046504895,Shen2020
1,43.91486722133352,-3.6420330099775633,0.07020149138770913,0.07020149138770913,Shen2020
1,44.23565002492526,-3.849768026219987,0.07394848517595086,0.07394848517595086,Shen2020
1,44.560464737925585,-3.977868750815775,0.08548725336525352,0.08548725336525352,Shen2020
1,44.888854110764115,-4.091975242399276,0.08625414800595864,0.08625414800595864,Shen2020
1,45.22035315059766,-4.341658058905191,0.08880392668083402,0.08880392668083402,Shen2020
1,45.55451183165563,-4.401668128358305,0.07833856993977205,0.07833856993977205,Shen2020
1,45.8909117110342,-4.713365542326671,0.09028743625654843,0.09028743625654843,Shen2020
1,46.229176220039236,-5.174619529123837,0.15096634920086927,0.15096634920086927,Shen2020
1,46.56897539943528,-5.408878075648876,0.19415703433401954,0.19415703433401954,Shen2020
1,46.910026350032865,-6.331454139080402,0.7638739135302524,0.7638739135302524,Shen2020
1,47.25209076302602,-6.6200185145548565,1.3437546061478403,1.3437546061478403,Shen2020
1,42.092818592746475,-2.6110761128075537,0.410915991729883,0.410915991729883,Shen2020
1,42.38350178107563,-2.815764172041406,0.1960081018221631,0.1960081018221631,Shen2020
1,42.679401995923676,-3.0993237804861535,0.15263366423608504,0.15263366423608504,Shen2020
1,42.98059052582104,-3.308629168147966,0.1263993496843805,0.1263993496843805,Shen2020
1,43.287023221306136,-3.5539721123299537,0.11702853064917827,0.11702853064917827,Shen2020
1,43.59853866035385,-3.6377067496885473,0.10384314532434356,0.10384314532434356,Shen2020
1,43.91486722133352,-3.7343150645379595,0.07953744592384536,0.07953744592384536,Shen2020
1,44.23565002492526,-3.8097127628554572,0.07297449766002816,0.07297449766002816,Shen2020
1,44.560464737925585,-4.0577008288476835,0.08207709003699624,0.08207709003699624,Shen2020
1,44.888854110764115,-4.1993903996275534,0.0949208314168548,0.0949208314168548,Shen2020
1,45.22035315059766,-4.304265777387826,0.09381015106799383,0.09381015106799383,Shen2020
1,45.55451183165563,-4.4389770832734365,0.08907293841570028,0.08907293841570028,Shen2020
1,45.8909117110342,-4.664148879276027,0.08029742800839455,0.08029742800839455,Shen2020
1,46.229176220039236,-4.960711441905036,0.09900582803476275,0.09900582803476275,Shen2020
1,46.56897539943528,-5.591376211705853,0.20671345794434237,0.20671345794434237,Shen2020
1,46.910026350032865,-5.7392438195460524,0.30735246200510047,0.30735246200510047,Shen2020
1,47.25209076302602,-6.8056063507266735,1.298655549616494,1.298655549616494,Shen2020
1,42.38350178107563,-2.6913429111727862,0.3124996949525618,0.3124996949525618,Shen2020
1,42.679401995923676,-3.0992095720087693,0.21224327891166328,0.21224327891166328,Shen2020
1,42.98059052582104,-3.3360280716438924,0.1509807136316037,0.1509807136316037,Shen2020
1,43.287023221306136,-3.636590161553972,0.13101667627993296,0.13101667627993296,Shen2020
1,43.59853866035385,-3.8007198479477102,0.11383310242694121,0.11383310242694121,Shen2020
1,43.91486722133352,-3.91942523381654,0.09036219928307408,0.09036219928307408,Shen2020
1,44.23565002492526,-3.913191660789143,0.0700180093534739,0.0700180093534739,Shen2020
1,44.560464737925585,-4.016813874212237,0.0663874437405123,0.0663874437405123,Shen2020
1,44.888854110764115,-4.076734212703607,0.0719608410473793,0.0719608410473793,Shen2020
1,45.22035315059766,-4.235977180481892,0.08043354927012979,0.08043354927012979,Shen2020
1,45.55451183165563,-4.368416871804618,0.07844293309957416,0.07844293309957416,Shen2020
1,45.8909117110342,-4.399606814647234,0.06631392987021088,0.06631392987021088,Shen2020
1,46.229176220039236,-4.907744237988337,0.08157260594896319,0.08157260594896319,Shen2020
1,46.56897539943528,-5.40781333709234,0.13396165123456982,0.13396165123456982,Shen2020
1,46.910026350032865,-5.888502357636644,0.2281912083152442,0.2281912083152442,Shen2020
1,47.25209076302602,-6.644455180593837,0.8224386507333061,0.8224386507333061,Shen2020
1,42.092818592746475,-2.5268317130299236,1.602907759945325,1.602907759945325,Shen2020
1,42.38350178107563,-2.645374833172837,0.3392500898851014,0.3392500898851014,Shen2020
1,42.679401995923676,-2.8921989095785334,0.20947454184673964,0.20947454184673964,Shen2020
1,42.98059052582104,-3.3749604316508885,0.182585923571271,0.182585923571271,Shen2020
1,43.287023221306136,-3.308835564321563,0.11834615713836903,0.11834615713836903,Shen2020
1,43.59853866035385,-3.4803349205966363,0.09322178505812583,0.09322178505812583,Shen2020
1,43.91486722133352,-3.6481613334501124,0.07904484692741719,0.07904484692741719,Shen2020
1,44.23565002492526,-3.715174686722806,0.0679628211992309,0.0679628211992309,Shen2020
1,44.560464737925585,-3.8726806186566884,0.07126070860484889,0.07126070860484889,Shen2020
1,44.888854110764115,-4.053502122711646,0.08772433133585243,0.08772433133585243,Shen2020
1,45.22035315059766,-4.426912024207603,0.10896231482929529,0.10896231482929529,Shen2020
1,45.55451183165563,-4.708929065895729,0.12359973400022882,0.12359973400022882,Shen2020
1,45.8909117110342,-5.159221812553151,0.1544626032432157,0.1544626032432157,Shen2020
1,46.229176220039236,-5.44341781230674,0.1715166389053484,0.1715166389053484,Shen2020
1,46.56897539943528,-5.743327689757837,0.2134277288743196,0.2134277288743196,Shen2020
1,46.910026350032865,-6.262082833208711,0.19782508009452182,0.19782508009452182,Shen2020
1,47.25209076302602,-7.076332070578518,0.4583229465166012,0.4583229465166012,Shen2020
1,42.679401995923676,-3.3438065752583546,1.0293676261164957,1.0293676261164957,Shen2020
1,42.98059052582104,-3.3854161365668562,0.3531251752357405,0.3531251752357405,Shen2020
1,43.287023221306136,-3.4347678088709293,0.18299199047052772,0.18299199047052772,Shen2020
1,43.59853866035385,-3.5372608681770026,0.13310691610728753,0.13310691610728753,Shen2020
1,43.91486722133352,-3.6226469136754034,0.10120281281113773,0.10120281281113773,Shen2020
1,44.23565002492526,-3.7587148814974927,0.08468559493161897,0.08468559493161897,Shen2020
1,44.560464737925585,-3.8506510667373695,0.07246936830414995,0.07246936830414995,Shen2020
1,44.888854110764115,-4.0900303073472815,0.0805341184544177,0.0805341184544177,Shen2020
1,45.22035315059766,-4.232523252555268,0.09000571240703191,0.09000571240703191,Shen2020
1,45.55451183165563,-4.380905795313853,0.09556033479281133,0.09556033479281133,Shen2020
1,45.8909117110342,-4.678173606264847,0.10096361190948032,0.10096361190948032,Shen2020
1,46.229176220039236,-5.180179044964625,0.14227789729347573,0.14227789729347573,Shen2020
1,46.56897539943528,-5.400715763056636,0.15603576548882692,0.15603576548882692,Shen2020
1,46.910026350032865,-5.875741057372477,0.23748974273167733,0.23748974273167733,Shen2020
1,47.25209076302602,-6.8658910332941065,0.5007999576947155,0.5007999576947155,Shen2020
1,42.98059052582104,-3.7210321723073343,1.1079381572746976,1.1079381572746976,Shen2020
1,43.287023221306136,-3.6290988907431005,0.3812165760836541,0.3812165760836541,Shen2020
1,43.59853866035385,-3.5722799928029474,0.18315498856276502,0.18315498856276502,Shen2020
1,43.91486722133352,-3.7085784306133065,0.1365646742849338,0.1365646742849338,Shen2020
1,44.23565002492526,-3.7484646987620347,0.09907720980972722,0.09907720980972722,Shen2020
1,44.560464737925585,-3.8021126683872506,0.07965866317017455,0.07965866317017455,Shen2020
1,44.888854110764115,-4.027038899415138,0.07581459780144394,0.07581459780144394,Shen2020
1,45.22035315059766,-4.100486033535921,0.07674023987778898,0.07674023987778898,Shen2020
1,45.55451183165563,-4.336999332871231,0.08958384420946185,0.08958384420946185,Shen2020
1,45.8909117110342,-4.574904136629097,0.10969263192022381,0.10969263192022381,Shen2020
1,46.229176220039236,-5.0101714812563785,0.13943736061416767,0.13943736061416767,Shen2020
1,46.56897539943528,-5.549704703047717,0.189104962026575,0.189104962026575,Shen2020
1,46.910026350032865,-6.057931160456261,0.29867565776157057,0.29867565776157057,Shen2020
1,47.25209076302602,-6.195084751374557,0.26269164573785075,0.26269164573785075,Shen2020
1,47.59497073203069,-7.042541384162176,0.43045879819793886,0.43045879819793886,Shen2020
1,42.98059052582104,-3.219205724012338,1.0165452993354398,1.0165452993354398,Shen2020
1,43.287023221306136,-3.487443206280012,0.42689867912156876,0.42689867912156876,Shen2020
1,43.59853866035385,-3.728266089870733,0.24783776636955457,0.24783776636955457,Shen2020
1,43.91486722133352,-3.7678213961133347,0.1622361210374994,0.1622361210374994,Shen2020
1,44.23565002492526,-3.740718046093404,0.1074984111190027,0.1074984111190027,Shen2020
1,44.560464737925585,-3.95356555159497,0.08893086241959457,0.08893086241959457,Shen2020
1,44.888854110764115,-3.9989108024646036,0.06808026941069166,0.06808026941069166,Shen2020
1,45.22035315059766,-4.133509498368887,0.06622418060994283,0.06622418060994283,Shen2020
1,45.55451183165563,-4.33670669687022,0.07219596463143384,0.07219596463143384,Shen2020
1,45.8909117110342,-4.461844788305019,0.08091675470932301,0.08091675470932301,Shen2020
1,46.229176220039236,-4.817028662397046,0.106789342129179,0.106789342129179,Shen2020
1,46.56897539943528,-5.337005763436775,0.13400505538685414,0.13400505538685414,Shen2020
1,46.910026350032865,-5.852142281813371,0.1908465382348148,0.1908465382348148,Shen2020
1,47.25209076302602,-6.653774628046537,0.46742912680928916,0.46742912680928916,Shen2020
1,47.59497073203069,-6.944181651450086,0.44567926910391864,0.44567926910391864,Shen2020
1,45.07413986507224,-4.0201666741956235,0.5159246364078975,0.5159246364078975,Shen2020
1,45.4071820305106,-4.48505972399493,0.30836557891144767,0.30836557891144767,Shen2020
1,45.742644818484706,-4.882677550871096,0.2342622272707453,0.2342622272707453,Shen2020
1,46.080132349658264,-5.046230412249982,0.14844815797363098,0.14844815797363098,Shen2020
1,46.41929387977644,-5.587362703006841,0.1824151599286703,0.1824151599286703,Shen2020
1,46.75982596518342,-6.608820868315462,0.4999373236195048,0.4999373236195048,Shen2020
1,42.93002559781103,-3.087957657731228,0.1336909988190751,0.1336909988190751,Shen2020
1,43.75612191694893,-3.58655774184883,0.08758820134681565,0.08758820134681565,Shen2020
1,44.61496065746341,-3.723473899026594,0.08306401783911886,0.08306401783911886,Shen2020
1,45.49865225729619,-4.668363691334279,0.08885693548504502,0.08885693548504502,Shen2020
1,46.398902742227946,-5.65463079715946,0.09991296784998947,0.09991296784998947,Shen2020
1,47.30918558749129,-7.1061341200970345,0.1704713645763294,0.1704713645763294,Shen2020
1,43.79834225626985,-3.7778680949492047,0.1605149978319904,0.1605149978319904,Shen2020
1,44.65862744223567,-4.058871304767846,0.08522425700370849,0.08522425700370849,Shen2020
1,45.54333488480686,-4.392732109294785,0.0946354186921725,0.0946354186921725,Shen2020
1,46.44422305688403,-4.951776237946711,0.07755267288765276,0.07755267288765276,Shen2020
1,47.35487715235073,-6.528068715056313,0.1451443005534101,0.1451443005534101,Shen2020
1,48.27108204651799,-7.9487967768786465,0.2485606273598313,0.2485606273598313,Shen2020
1,43.28084403057576,-3.435323035684864,0.0845318543767639,0.0845318543767639,Shen2020
1,43.65513196633185,-3.499847116913171,0.10682284612084135,0.10682284612084135,Shen2020
1,43.81313874336833,-3.5004190570605433,0.08471953214212057,0.08471953214212057,Shen2020
1,43.97229098659061,-3.47731083814615,0.06720037258419585,0.06720037258419585,Shen2020
1,44.13253966798149,-3.6162487593614547,0.06697167615341824,0.06697167615341824,Shen2020
1,44.29383209499696,-3.5710643972458715,0.0541134141121049,0.0541134141121049,Shen2020
1,44.45611282185203,-3.785659807289706,0.054470541668390375,0.054470541668390375,Shen2020
1,44.61932455645142,-3.8102790476159463,0.05046095381196313,0.05046095381196313,Shen2020
1,44.78340903217823,-4.035293198306566,0.054387613563142694,0.054387613563142694,Shen2020
1,44.948307818741725,-4.073212940245488,0.05210289753605934,0.05210289753605934,Shen2020
1,45.113963052276645,-4.356696216728331,0.05797512290330364,0.05797512290330364,Shen2020
1,45.28031807124959,-4.390597602296254,0.05751565143735004,0.05751565143735004,Shen2020
1,45.44731795090272,-4.739277558983377,0.07094765751510511,0.07094765751510511,Shen2020
1,45.61490993451514,-4.827232649187934,0.07511063577135622,0.07511063577135622,Shen2020
1,45.79651643558283,-5.12523912587385,0.09348764903111494,0.09348764903111494,Shen2020
1,46.16139067114893,-5.519335404626976,0.08399498278470639,0.08399498278470639,Shen2020
1,46.51451661197317,-5.817405465254596,0.16805933322910227,0.16805933322910227,Shen2020
1,46.89636340543183,-6.327047392566071,0.09804562952784067,0.09804562952784067,Shen2020
1,47.361732063013406,-8.069308852331897,0.15898655443094278,0.15898655443094278,Shen2020
1,43.567165301701294,-3.7256403998409877,0.10703231503379106,0.10703231503379106,Shen2020
1,44.049076687129606,-3.8625243478568123,0.1123233597543669,0.1123233597543669,Shen2020
1,44.33269147219933,-3.955598311274766,0.10630317356062012,0.10630317356062012,Shen2020
1,44.52781471757279,-3.8185437110816887,0.08452465501196825,0.08452465501196825,Shen2020
1,44.691417664266446,-3.950470146843956,0.06697167615341847,0.06697167615341847,Shen2020
1,44.8558676177048,-3.9532917041948403,0.058455006504028344,0.058455006504028344,Shen2020
1,45.0211063122078,-4.101677435906649,0.047726686764190555,0.047726686764190555,Shen2020
1,45.18707634049126,-4.1053120964307395,0.04548045790046661,0.04548045790046661,Shen2020
1,45.35372174547875,-4.202041219376142,0.03976780061853468,0.03976780061853468,Shen2020
1,45.52098850925938,-4.29054342474013,0.03982283149233567,0.03982283149233567,Shen2020
1,45.68882493963625,-4.362464934678372,0.0386022340501364,0.0386022340501364,Shen2020
1,45.857181958891815,-4.550889919872863,0.043275718660597866,0.043275718660597866,Shen2020
1,46.02601330250042,-4.725916137167969,0.045802073871642916,0.045802073871642916,Shen2020
1,46.195275637572905,-4.770766465675608,0.048420015116361396,0.048420015116361396,Shen2020
1,46.364928611933095,-5.055601491946707,0.056558511995458575,0.056558511995458575,Shen2020
1,46.53493484505634,-5.1422577997078225,0.0665261014435836,0.0665261014435836,Shen2020
1,46.83490053063619,-5.695426761341847,0.06228645317529246,0.06228645317529246,Shen2020
1,47.13568822586712,-6.314560192834628,0.19966989455605133,0.19966989455605133,Shen2020
1,47.34802254588996,-6.401026062545266,0.17830307496258846,0.17830307496258846,Shen2020
1,47.814765561830825,-7.789425655895493,0.26046208469614407,0.26046208469614407,Shen2020
1,48.323873885630434,-8.063690227930003,0.628760179090494,0.628760179090494,Shen2020
1,42.901773149615934,-3.184327776519748,0.5113958686272837,0.5113958686272837,Shen2020
1,43.7055666975138,-3.430098507497024,0.5504148236375168,0.5504148236375168,Shen2020
1,44.345657114468565,-3.7471366994531823,0.5536195631957386,0.5536195631957386,Shen2020
1,45.03435775335559,-4.269857380579885,0.6106218426557704,0.6106218426557704,Shen2020
1,45.76957425535817,-4.7745435901841615,0.5113961116649832,0.5113961116649832,Shen2020
1,46.24274075625821,-5.469397033692601,0.3798016702543696,0.3798016702543696,Shen2020
1,46.68480510885152,-5.960526509657541,0.4845500750483078,0.4845500750483078,Shen2020
1,47.43715577670688,-7.288215670406385,0.39380271838059344,0.39380271838059344,Shen2020
1,43.7055666975138,-3.3897067073165035,0.5436928734756159,0.5436928734756159,Shen2020
1,44.345657114468565,-3.843173376599651,0.5504148413381682,0.5504148413381682,Shen2020
1,45.03435775335559,-4.267061267647034,0.5626835650604185,0.5626835650604185,Shen2020
1,45.76957425535817,-4.991170366608247,0.5287910404997305,0.5287910404997305,Shen2020
1,46.24274075625821,-5.641254880296261,0.4483360177672273,0.4483360177672273,Shen2020
1,46.68480510885152,-6.264014381420947,0.4845521067679408,0.4845521067679408,Shen2020
1,47.43715577670688,-7.631662529018349,0.41872622837948215,0.41872622837948215,Shen2020
1,48.39963508938201,-9.289865583286021,0.3667276635632819,0.3667276635632819,Shen2020
1,42.9988296511611,-3.4882073043430277,0.41872551435545935,0.41872551435545935,Shen2020
1,43.93399253740767,-3.7222621533951568,0.5287913733290124,0.5287913733290124,Shen2020
1,44.84268182761029,-3.965601599226713,0.6010304747346631,0.6010304747346631,Shen2020
1,45.44062624394567,-4.380351016606651,0.5436931697412823,0.5436931697412823,Shen2020
1,45.91115851645794,-4.708912080942469,0.5365035194713543,0.5365035194713543,Shen2020
1,46.65753860970027,-5.439376513662228,0.5113957377216776,0.5113957377216776,Shen2020
1,47.37544279156858,-7.150665684833651,0.3667281648859364,0.3667281648859364,Shen2020
1,43.93399253740767,-3.6165320754716386,0.5401600654709728,0.5401600654709728,Shen2020
1,44.84268182761029,-3.964771808979034,0.614230388991964,0.614230388991964,Shen2020
1,45.44062624394567,-4.3895640750146345,0.49613044669610384,0.49613044669610384,Shen2020
1,45.91115851645794,-4.710396033534368,0.5065501258258804,0.5065501258258804,Shen2020
1,46.65753860970027,-5.805923402467806,0.5536195633284662,0.5536195633284662,Shen2020
1,47.37544279156858,-7.604200773575558,0.3687313384029143,0.3687313384029143,Shen2020
1,48.13111717738715,-8.360597149526246,0.379801030854239,0.379801030854239,Shen2020
1,49.1650257270512,-10.203924672334043,0.36873124013513636,0.36873124013513636,Shen2020
1,42.87759334978533,-3.8420774022907214,0.36873172904825213,0.36873172904825213,Shen2020
1,43.806796167298245,-3.613244528902697,0.5160262068652517,0.5160262068652517,Shen2020
1,44.71110808970337,-3.936766461502028,0.5365079697165422,0.5365079697165422,Shen2020
1,45.306996116049405,-4.028347201994284,0.5683191909168832,0.5683191909168832,Shen2020
1,45.77630861313443,-4.375507417960571,0.5904826852669245,0.5904826852669245,Shen2020
1,46.5213221764402,-5.615618266004832,0.439328026490976,0.439328026490976,Shen2020
1,47.2383913329667,-6.256390783768229,0.42950152541770836,0.42950152541770836,Shen2020
1,47.9935204551938,-7.450760995996233,0.39380293795168275,0.39380293795168275,Shen2020
1,43.806796167298245,-3.388154760648508,0.5471042411116946,0.5471042411116946,Shen2020
1,44.71110808970337,-3.8713582211427813,0.5926813877017132,0.5926813877017132,Shen2020
1,45.306996116049405,-4.041052479534236,0.5471079983102853,0.5471079983102853,Shen2020
1,45.77630861313443,-4.294257213801933,0.5536178252463009,0.5536178252463009,Shen2020
1,46.5213221764402,-5.658788050959077,0.501471842566027,0.501471842566027,Shen2020
1,47.2383913329667,-6.859989556152232,0.3938034507816488,0.3938034507816488,Shen2020
1,47.9935204551938,-8.48796348365965,0.36873155820841164,0.36873155820841164,Shen2020
1,49.02701547615262,-9.724265061395984,0.36873137066985007,0.36873137066985007,Shen2020
1,43.02317786723901,-3.4367947279690005,0.379801901699262,0.379801901699262,Shen2020
1,43.95951778299196,-3.8751850596398096,0.5536162389112051,0.5536162389112051,Shen2020
1,44.86905845528028,-4.044283502649053,0.6049681770259656,0.6049681770259656,Shen2020
1,45.46739874078129,-4.288579220113479,0.5969401282856175,0.5969401282856175,Shen2020
1,45.93816454553247,-4.416381174050481,0.6832422253364054,0.6832422253364054,Shen2020
1,46.68480510885152,-5.32635998174342,0.6194081216741123,0.6194081216741123,Shen2020
